Serial Number:20506767 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Button Down","Host Connect","EOF"
2019-10-03 21:45:00,27.84,78.15,23.71, , , 
2019-10-03 22:00:00,27.84,77.71,23.62, , , 
2019-10-03 22:15:00,27.84,78.20,23.72, , , 
2019-10-03 22:30:00,28.05,77.89,23.86, , , 
2019-10-03 22:45:00,28.10,75.82,23.46, , , 
2019-10-03 23:00:00,28.23,76.81,23.80, , , 
2019-10-03 23:15:00,28.01,76.81,23.59, , , 
2019-10-03 23:30:00,27.80,77.25,23.48, , , 
2019-10-03 23:45:00,27.63,78.09,23.49, , , 
2019-10-04 00:00:00,27.58,78.61,23.56, , , 
2019-10-04 00:15:00,27.84,78.61,23.81, , , 
2019-10-04 00:30:00,27.97,76.87,23.56, , , 
2019-10-04 00:45:00,28.01,76.93,23.61, , , 
2019-10-04 01:00:00,27.88,76.84,23.47, , , 
2019-10-04 01:15:00,27.67,76.87,23.27, , , 
2019-10-04 01:30:00,27.50,77.13,23.16, , , 
2019-10-04 01:45:00,27.28,78.03,23.14, , , 
2019-10-04 02:00:00,27.11,78.09,22.99, , , 
2019-10-04 02:15:00,26.90,78.41,22.85, , , 
2019-10-04 02:30:00,26.77,78.44,22.73, , , 
2019-10-04 02:45:00,26.64,78.46,22.61, , , 
2019-10-04 03:00:00,26.51,78.78,22.55, , , 
2019-10-04 03:15:00,26.42,79.24,22.56, , , 
2019-10-04 03:30:00,26.47,79.36,22.63, , , 
2019-10-04 03:45:00,26.64,79.27,22.78, , , 
2019-10-04 04:00:00,26.60,79.85,22.86, , , 
2019-10-04 04:15:00,26.60,79.85,22.86, , , 
2019-10-04 04:30:00,26.51,80.31,22.87, , , 
2019-10-04 04:45:00,26.42,80.33,22.79, , , 
2019-10-04 05:00:00,26.42,80.22,22.77, , , 
2019-10-04 05:15:00,26.60,80.25,22.94, , , 
2019-10-04 05:30:00,26.77,79.30,22.91, , , 
2019-10-04 05:45:00,26.90,79.85,23.15, , , 
2019-10-04 06:00:00,27.02,79.99,23.30, , , 
2019-10-04 06:15:00,27.07,79.96,23.34, , , 
2019-10-04 06:30:00,27.28,81.45,23.86, , , 
2019-10-04 06:45:00,27.84,80.45,24.19, , , 
2019-10-04 07:00:00,28.61,76.52,24.11, , , 
2019-10-04 07:15:00,29.30,74.71,24.37, , , 
2019-10-04 07:30:00,29.56,74.22,24.51, , , 
2019-10-04 07:45:00,29.98,74.48,24.98, , , 
2019-10-04 08:00:00,32.60,67.21,25.75, , , 
2019-10-04 08:15:00,35.18,57.51,25.54, , , 
2019-10-04 08:30:00,36.59,54.64,25.99, , , 
2019-10-04 08:45:00,37.92,52.24,26.46, , , 
2019-10-04 09:00:00,39.51,48.65,26.70, , , 
2019-10-04 09:15:00,40.62,45.66,26.63, , , 
2019-10-04 09:30:00,41.44,44.01,26.74, , , 
2019-10-04 09:45:00,42.47,42.54,27.08, , , 
2019-10-04 10:00:00,42.85,41.24,26.90, , , 
2019-10-04 10:15:00,44.44,38.05,26.93, , , 
2019-10-04 10:30:00,45.34,31.75,24.65, , , 
2019-10-04 10:45:00,46.76,31.58,25.78, , , 
2019-10-04 11:00:00,47.70,31.08,26.32, , , 
2019-10-04 11:15:00,48.00,31.11,26.59, , , 
2019-10-04 11:30:00,48.43,31.28,27.05, , , 
2019-10-04 11:45:00,48.00,32.25,27.21, , , 
2019-10-04 12:00:00,48.52,31.98,27.51, , , 
2019-10-04 12:15:00,48.69,31.31,27.29, , , 
2019-10-04 12:30:00,47.70,32.66,27.16, , , 
2019-10-04 12:45:00,46.76,33.69,26.88, , , 
2019-10-04 13:00:00,46.46,34.36,26.95, , , 
2019-10-04 13:15:00,47.87,32.79,27.38, , , 
2019-10-04 13:30:00,47.96,32.52,27.31, , , 
2019-10-04 13:45:00,48.43,31.85,27.36, , , 
2019-10-04 14:00:00,48.22,32.39,27.46, , , 
2019-10-04 14:15:00,47.27,32.89,26.91, , , 
2019-10-04 14:30:00,46.20,34.20,26.65, , , 
2019-10-04 14:45:00,44.31,36.33,26.03, , , 
2019-10-04 15:00:00,43.50,37.39,25.80, , , 
2019-10-04 15:15:00,44.31,36.96,26.32, , , 
2019-10-04 15:30:00,44.61,35.86,26.07, , , 
2019-10-04 15:45:00,44.01,36.62,25.90, , , 
2019-10-04 16:00:00,42.68,38.94,25.77, , , 
2019-10-04 16:15:00,42.55,40.06,26.14, , , 
2019-10-04 16:30:00,40.80,41.76,25.27, , , 
2019-10-04 16:45:00,38.95,45.66,25.12, , , 
2019-10-04 17:00:00,37.32,47.91,24.45, , , 
2019-10-04 17:15:00,35.73,52.18,24.43, , , 
2019-10-04 17:30:00,34.45,55.36,24.23, , , 
2019-10-04 17:45:00,33.46,58.07,24.11, , , 
2019-10-04 18:00:00,32.73,60.48,24.10, , , 
2019-10-04 18:15:00,31.96,62.63,23.96, , , 
2019-10-04 18:30:00,31.31,64.52,23.85, , , 
2019-10-04 18:45:00,30.97,65.70,23.82, , , 
2019-10-04 19:00:00,30.59,66.36,23.62, , , 
2019-10-04 19:15:00,30.20,66.78,23.36, , , 
2019-10-04 19:30:00,29.94,67.99,23.41, , , 
2019-10-04 19:45:00,29.81,68.11,23.32, , , 
2019-10-04 20:00:00,29.68,68.59,23.31, , , 
2019-10-04 20:15:00,29.56,70.44,23.63, , , 
2019-10-04 20:30:00,29.47,70.88,23.66, , , 
2019-10-04 20:45:00,29.34,72.30,23.86, , , 
2019-10-04 21:00:00,29.30,72.80,23.94, , , 
2019-10-04 21:15:00,29.26,73.39,24.03, , , 
2019-10-04 21:30:00,29.13,73.78,23.99, , , 
2019-10-04 21:45:00,29.08,74.28,24.07, , , 
2019-10-04 22:00:00,29.00,74.30,23.99, , , 
2019-10-04 22:15:00,28.87,74.74,23.96, , , 
2019-10-04 22:30:00,28.70,75.12,23.88, , , 
2019-10-04 22:45:00,28.57,74.98,23.73, , , 
2019-10-04 23:00:00,28.40,75.91,23.77, , , 
2019-10-04 23:15:00,28.31,76.93,23.90, , , 
2019-10-04 23:30:00,28.23,77.39,23.92, , , 
2019-10-04 23:45:00,28.14,77.92,23.95, , , 
2019-10-05 00:00:00,28.10,78.29,23.99, , , 
2019-10-05 00:15:00,28.01,78.81,24.02, , , 
2019-10-05 00:30:00,28.05,78.18,23.92, , , 
2019-10-05 00:45:00,27.93,78.15,23.79, , , 
2019-10-05 01:00:00,27.93,78.78,23.93, , , 
2019-10-05 01:15:00,28.05,78.64,24.02, , , 
2019-10-05 01:30:00,28.10,76.38,23.58, , , 
2019-10-05 01:45:00,28.05,76.35,23.53, , , 
2019-10-05 02:00:00,28.05,76.47,23.55, , , 
2019-10-05 02:15:00,28.10,77.25,23.77, , , 
2019-10-05 02:30:00,28.05,77.77,23.84, , , 
2019-10-05 02:45:00,27.97,77.86,23.77, , , 
2019-10-05 03:00:00,27.93,78.26,23.82, , , 
2019-10-05 03:15:00,27.84,78.72,23.83, , , 
2019-10-05 03:30:00,27.84,79.24,23.94, , , 
2019-10-05 03:45:00,27.71,79.96,23.97, , , 
2019-10-05 04:00:00,27.63,79.53,23.79, , , 
2019-10-05 04:15:00,27.54,79.19,23.64, , , 
2019-10-05 04:30:00,27.54,79.19,23.64, , , 
2019-10-05 04:45:00,27.54,80.05,23.82, , , 
2019-10-05 05:00:00,27.45,80.45,23.82, , , 
2019-10-05 05:15:00,27.15,80.93,23.62, , , 
2019-10-05 05:30:00,27.02,81.39,23.59, , , 
2019-10-05 05:45:00,26.90,82.16,23.62, , , 
2019-10-05 06:00:00,26.68,82.67,23.52, , , 
2019-10-05 06:15:00,26.64,83.47,23.63, , , 
2019-10-05 06:30:00,26.68,83.01,23.59, , , 
2019-10-05 06:45:00,27.20,83.10,24.11, , , 
2019-10-05 07:00:00,28.57,78.87,24.57, , , 
2019-10-05 07:15:00,30.59,73.60,25.36, , , 
2019-10-05 07:30:00,32.73,67.24,25.88, , , 
2019-10-05 07:45:00,34.62,59.99,25.74, , , 
2019-10-05 08:00:00,36.33,55.39,25.99, , , 
2019-10-05 08:15:00,37.71,51.16,25.91, , , 
2019-10-05 08:30:00,38.86,49.38,26.37, , , 
2019-10-05 08:45:00,39.85,47.36,26.56, , , 
2019-10-05 09:00:00,40.88,43.94,26.21, , , 
2019-10-05 09:15:00,42.00,42.71,26.73, , , 
2019-10-05 09:30:00,43.07,40.98,26.98, , , 
2019-10-05 09:45:00,44.36,38.94,27.25, , , 
2019-10-05 10:00:00,44.01,39.43,27.16, , , 
2019-10-05 10:15:00,44.87,37.25,26.95, , , 
2019-10-05 10:30:00,46.33,36.49,27.87, , , 
2019-10-05 10:45:00,46.84,34.96,27.59, , , 
2019-10-05 11:00:00,47.75,34.63,28.20, , , 
2019-10-05 11:15:00,48.82,32.72,28.16, , , 
2019-10-05 11:30:00,49.33,31.78,28.10, , , 
2019-10-05 11:45:00,48.26,32.39,27.50, , , 
2019-10-05 12:00:00,48.65,31.28,27.23, , , 
2019-10-05 12:15:00,48.26,32.55,27.59, , , 
2019-10-05 12:30:00,48.69,31.88,27.60, , , 
2019-10-05 12:45:00,48.73,32.02,27.71, , , 
2019-10-05 13:00:00,48.90,32.02,27.86, , , 
2019-10-05 13:15:00,49.33,30.64,27.47, , , 
2019-10-05 13:30:00,48.39,31.85,27.32, , , 
2019-10-05 13:45:00,49.89,29.52,27.31, , , 
2019-10-05 14:00:00,49.72,31.08,28.04, , , 
2019-10-05 14:15:00,46.89,33.69,26.99, , , 
2019-10-05 14:30:00,40.75,38.58,23.91, , , 
2019-10-05 14:45:00,38.31,40.42,22.51, , , 
2019-10-05 15:00:00,40.54,41.47,24.92, , , 
2019-10-05 15:15:00,40.62,40.42,24.57, , , 
2019-10-05 15:30:00,38.56,44.01,24.15, , , 
2019-10-05 15:45:00,37.19,47.91,24.33, , , 
2019-10-05 16:00:00,37.06,48.36,24.37, , , 
2019-10-05 16:15:00,37.36,47.94,24.50, , , 
2019-10-05 16:30:00,36.89,48.33,24.20, , , 
2019-10-05 16:45:00,36.25,49.64,24.06, , , 
2019-10-05 17:00:00,35.22,51.54,23.75, , , 
2019-10-05 17:15:00,34.19,53.00,23.26, , , 
2019-10-05 17:30:00,33.16,55.70,23.13, , , 
2019-10-05 17:45:00,32.22,58.87,23.17, , , 
2019-10-05 18:00:00,31.49,61.31,23.16, , , 
2019-10-05 18:15:00,30.76,63.42,23.03, , , 
2019-10-05 18:30:00,30.24,65.58,23.10, , , 
2019-10-05 18:45:00,29.94,67.57,23.31, , , 
2019-10-05 19:00:00,29.64,69.12,23.40, , , 
2019-10-05 19:15:00,29.56,70.44,23.63, , , 
2019-10-05 19:30:00,29.34,70.85,23.53, , , 
2019-10-05 19:45:00,29.08,71.45,23.42, , , 
2019-10-05 20:00:00,28.95,72.33,23.50, , , 
2019-10-05 20:15:00,28.91,72.27,23.45, , , 
2019-10-05 20:30:00,28.95,72.78,23.60, , , 
2019-10-05 20:45:00,28.78,70.85,22.99, , , 
2019-10-05 21:00:00,28.65,69.81,22.62, , , 
2019-10-05 21:15:00,28.61,71.21,22.91, , , 
2019-10-05 21:30:00,28.48,71.15,22.77, , , 
2019-10-05 21:45:00,28.53,71.65,22.93, , , 
2019-10-05 22:00:00,28.48,72.66,23.12, , , 
2019-10-05 22:15:00,28.57,72.75,23.22, , , 
2019-10-05 22:30:00,28.65,72.75,23.31, , , 
2019-10-05 22:45:00,28.65,73.10,23.39, , , 
2019-10-05 23:00:00,28.53,72.27,23.07, , , 
2019-10-05 23:15:00,28.48,73.07,23.21, , , 
2019-10-05 23:30:00,28.44,73.13,23.19, , , 
2019-10-05 23:45:00,28.35,73.57,23.20, , , 
2019-10-06 00:00:00,28.31,73.16,23.07, , , 
2019-10-06 00:15:00,28.27,73.48,23.10, , , 
2019-10-06 00:30:00,28.23,72.98,22.95, , , 
2019-10-06 00:45:00,28.23,72.57,22.85, , , 
2019-10-06 01:00:00,28.18,72.04,22.69, , , 
2019-10-06 01:15:00,28.05,72.60,22.69, , , 
2019-10-06 01:30:00,28.01,73.45,22.85, , , 
2019-10-06 01:45:00,27.84,73.98,22.80, , , 
2019-10-06 02:00:00,27.75,74.42,22.82, , , 
2019-10-06 02:15:00,27.67,74.92,22.84, , , 
2019-10-06 02:30:00,27.71,74.95,22.89, , , 
2019-10-06 02:45:00,27.71,75.77,23.07, , , 
2019-10-06 03:00:00,27.67,75.82,23.04, , , 
2019-10-06 03:15:00,27.63,76.38,23.12, , , 
2019-10-06 03:30:00,27.58,77.25,23.27, , , 
2019-10-06 03:45:00,27.54,78.18,23.42, , , 
2019-10-06 04:00:00,27.45,77.25,23.14, , , 
2019-10-06 04:15:00,27.41,76.81,23.01, , , 
2019-10-06 04:30:00,27.32,77.10,22.99, , , 
2019-10-06 04:45:00,27.32,78.67,23.32, , , 
2019-10-06 05:00:00,27.32,78.55,23.29, , , 
2019-10-06 05:15:00,27.20,78.46,23.15, , , 
2019-10-06 05:30:00,27.11,79.10,23.20, , , 
2019-10-06 05:45:00,27.02,79.36,23.17, , , 
2019-10-06 06:00:00,26.90,79.96,23.17, , , 
2019-10-06 06:15:00,26.72,80.73,23.17, , , 
2019-10-06 06:30:00,26.90,80.79,23.34, , , 
2019-10-06 06:45:00,27.67,78.55,23.63, , , 
2019-10-06 07:00:00,29.00,74.77,24.09, , , 
2019-10-06 07:15:00,30.63,68.83,24.27, , , 
2019-10-06 07:30:00,32.00,64.88,24.59, , , 
2019-10-06 07:45:00,33.72,61.65,25.35, , , 
2019-10-06 08:00:00,35.13,57.04,25.37, , , 
2019-10-06 08:15:00,35.82,55.83,25.64, , , 
2019-10-06 08:30:00,36.76,53.35,25.75, , , 
2019-10-06 08:45:00,38.44,50.72,26.43, , , 
2019-10-06 09:00:00,40.11,47.20,26.73, , , 
2019-10-06 09:15:00,41.95,43.32,26.93, , , 
2019-10-06 09:30:00,42.60,42.02,26.99, , , 
2019-10-06 09:45:00,43.07,40.98,26.98, , , 
2019-10-06 10:00:00,43.20,40.75,27.00, , , 
2019-10-06 10:15:00,43.63,39.60,26.89, , , 
2019-10-06 10:30:00,44.36,37.82,26.75, , , 
2019-10-06 10:45:00,44.53,38.08,27.02, , , 
2019-10-06 11:00:00,44.48,38.08,26.98, , , 
2019-10-06 11:15:00,45.34,36.79,27.15, , , 
2019-10-06 11:30:00,46.46,35.36,27.44, , , 
2019-10-06 11:45:00,45.39,36.19,26.90, , , 
2019-10-06 12:00:00,45.43,36.19,26.94, , , 
2019-10-06 12:15:00,45.60,36.79,27.37, , , 
2019-10-06 12:30:00,44.96,37.06,26.93, , , 
2019-10-06 12:45:00,42.60,40.02,26.16, , , 
2019-10-06 13:00:00,42.77,39.50,26.09, , , 
2019-10-06 13:15:00,40.92,42.38,25.64, , , 
2019-10-06 13:30:00,40.50,42.38,25.25, , , 
2019-10-06 13:45:00,42.08,39.70,25.56, , , 
2019-10-06 14:00:00,43.88,34.83,24.94, , , 
2019-10-06 14:15:00,44.61,35.46,25.88, , , 
2019-10-06 14:30:00,44.48,35.33,25.71, , , 
2019-10-06 14:45:00,43.67,36.59,25.59, , , 
2019-10-06 15:00:00,43.07,38.15,25.76, , , 
2019-10-06 15:15:00,41.18,40.75,25.20, , , 
2019-10-06 15:30:00,39.77,43.36,24.98, , , 
2019-10-06 15:45:00,37.96,46.88,24.67, , , 
2019-10-06 16:00:00,37.75,46.59,24.37, , , 
2019-10-06 16:15:00,37.06,48.68,24.48, , , 
2019-10-06 16:30:00,35.90,50.11,23.91, , , 
2019-10-06 16:45:00,34.79,52.84,23.77, , , 
2019-10-06 17:00:00,34.02,55.29,23.81, , , 
2019-10-06 17:15:00,33.20,55.98,23.26, , , 
2019-10-06 17:30:00,32.39,57.88,23.05, , , 
2019-10-06 17:45:00,31.57,60.05,22.90, , , 
2019-10-06 18:00:00,30.84,62.69,22.92, , , 
2019-10-06 18:15:00,30.16,64.33,22.70, , , 
2019-10-06 18:30:00,29.73,65.97,22.71, , , 
2019-10-06 18:45:00,29.47,67.15,22.76, , , 
2019-10-06 19:00:00,29.34,68.47,22.96, , , 
2019-10-06 19:15:00,29.26,69.51,23.13, , , 
2019-10-06 19:30:00,29.17,68.95,22.91, , , 
2019-10-06 19:45:00,29.08,69.33,22.92, , , 
2019-10-06 20:00:00,28.95,69.81,22.91, , , 
2019-10-06 20:15:00,28.91,69.81,22.87, , , 
2019-10-06 20:30:00,28.87,70.41,22.97, , , 
2019-10-06 20:45:00,28.87,69.30,22.71, , , 
2019-10-06 21:00:00,28.78,69.81,22.75, , , 
2019-10-06 21:15:00,28.74,69.84,22.71, , , 
2019-10-06 21:30:00,28.78,70.26,22.85, , , 
2019-10-06 21:45:00,28.70,70.82,22.90, , , 
2019-10-06 22:00:00,28.74,70.38,22.84, , , 
2019-10-06 22:15:00,28.74,71.39,23.08, , , 
2019-10-06 22:30:00,28.74,72.19,23.26, , , 
2019-10-06 22:45:00,28.78,71.74,23.20, , , 
2019-10-06 23:00:00,28.74,73.19,23.49, , , 
2019-10-06 23:15:00,28.78,72.30,23.33, , , 
2019-10-06 23:30:00,28.61,72.27,23.16, , , 
2019-10-06 23:45:00,28.53,71.77,22.96, , , 
2019-10-07 00:00:00,28.44,72.63,23.07, , , 
2019-10-07 00:15:00,28.35,71.65,22.77, , , 
2019-10-07 00:30:00,28.23,72.72,22.89, , , 
2019-10-07 00:45:00,28.18,73.13,22.94, , , 
2019-10-07 01:00:00,28.35,74.45,23.40, , , 
2019-10-07 01:15:00,28.48,73.13,23.23, , , 
2019-10-07 01:30:00,28.53,73.60,23.38, , , 
2019-10-07 01:45:00,28.40,72.16,22.92, , , 
2019-10-07 02:00:00,28.27,73.95,23.21, , , 
2019-10-07 02:15:00,28.18,73.48,23.02, , , 
2019-10-07 02:30:00,28.14,73.10,22.89, , , 
2019-10-07 02:45:00,28.14,73.07,22.88, , , 
2019-10-07 03:00:00,28.01,73.42,22.84, , , 
2019-10-07 03:15:00,27.97,74.54,23.05, , , 
2019-10-07 03:30:00,28.05,74.39,23.10, , , 
2019-10-07 03:45:00,28.01,73.89,22.95, , , 
2019-10-07 04:00:00,28.05,75.01,23.24, , , 
2019-10-07 04:15:00,28.18,74.92,23.34, , , 
2019-10-07 04:30:00,28.23,74.63,23.32, , , 
2019-10-07 04:45:00,28.27,75.59,23.57, , , 
2019-10-07 05:00:00,28.31,75.01,23.48, , , 
2019-10-07 05:15:00,28.23,75.04,23.41, , , 
2019-10-07 05:30:00,28.18,75.09,23.38, , , 
2019-10-07 05:45:00,28.23,75.39,23.48, , , 
2019-10-07 06:00:00,28.27,73.16,23.03, , , 
2019-10-07 06:15:00,28.27,74.13,23.25, , , 
2019-10-07 06:30:00,28.35,73.54,23.20, , , 
2019-10-07 06:45:00,28.78,71.65,23.18, , , 
2019-10-07 07:00:00,29.30,71.00,23.52, , , 
2019-10-07 07:15:00,30.37,69.04,24.08, , , 
2019-10-07 07:30:00,31.31,67.24,24.54, , , 
2019-10-07 07:45:00,32.34,63.94,24.67, , , 
2019-10-07 08:00:00,32.86,62.02,24.64, , , 
2019-10-07 08:15:00,32.09,65.15,24.74, , , 
2019-10-07 08:30:00,34.57,58.47,25.26, , , 
2019-10-07 08:45:00,35.43,55.51,25.19, , , 
2019-10-07 09:00:00,36.59,52.59,25.35, , , 
2019-10-07 09:15:00,38.14,50.34,26.03, , , 
2019-10-07 09:30:00,39.21,48.17,26.26, , , 
2019-10-07 09:45:00,38.95,46.98,25.60, , , 
2019-10-07 10:00:00,39.34,47.91,26.28, , , 
2019-10-07 10:15:00,40.15,44.72,25.85, , , 
2019-10-07 10:30:00,40.19,45.59,26.22, , , 
2019-10-07 10:45:00,42.68,40.88,26.59, , , 
2019-10-07 11:00:00,43.71,38.87,26.65, , , 
2019-10-07 11:15:00,44.10,38.87,26.99, , , 
2019-10-07 11:30:00,44.61,38.08,27.09, , , 
2019-10-07 11:45:00,40.41,46.69,26.82, , , 
2019-10-07 12:00:00,41.65,45.24,27.40, , , 
2019-10-07 12:15:00,43.16,39.83,26.57, , , 
2019-10-07 12:30:00,43.33,39.30,26.50, , , 
2019-10-07 12:45:00,42.77,40.88,26.67, , , 
2019-10-07 13:00:00,42.30,41.47,26.49, , , 
2019-10-07 13:15:00,37.84,46.40,24.38, , , 
2019-10-07 13:30:00,34.27,55.61,24.14, , , 
2019-10-07 13:45:00,33.93,55.58,23.81, , , 
2019-10-07 14:00:00,34.36,54.07,23.75, , , 
2019-10-07 14:15:00,35.43,51.89,24.06, , , 
2019-10-07 14:30:00,37.66,47.17,24.50, , , 
2019-10-07 14:45:00,40.02,43.84,25.40, , , 
2019-10-07 15:00:00,40.67,43.10,25.69, , , 
2019-10-07 15:15:00,39.72,45.21,25.65, , , 
2019-10-07 15:30:00,38.39,47.27,25.20, , , 
2019-10-07 15:45:00,37.58,48.42,24.86, , , 
2019-10-07 16:00:00,37.19,48.90,24.68, , , 
2019-10-07 16:15:00,36.98,50.21,24.92, , , 
2019-10-07 16:30:00,35.56,53.69,24.75, , , 
2019-10-07 16:45:00,34.62,56.42,24.70, , , 
2019-10-07 17:00:00,33.85,58.38,24.56, , , 
2019-10-07 17:15:00,32.60,60.48,23.98, , , 
2019-10-07 17:30:00,31.40,62.05,23.28, , , 
2019-10-07 17:45:00,30.07,59.83,21.43, , , 
2019-10-07 18:00:00,28.53,64.30,21.15, , , 
2019-10-07 18:15:00,27.63,59.46,19.04, , , 
2019-10-07 18:30:00,26.72,65.21,19.67, , , 
2019-10-07 18:45:00,26.47,67.00,19.86, , , 
2019-10-07 19:00:00,26.47,69.87,20.55, , , 
2019-10-07 19:15:00,26.77,73.34,21.62, , , 
2019-10-07 19:30:00,27.15,75.36,22.44, , , 
2019-10-07 19:45:00,27.24,75.39,22.53, , , 
2019-10-07 20:00:00,27.20,74.89,22.38, , , 
2019-10-07 20:15:00,27.32,75.27,22.59, , , 
2019-10-07 20:30:00,27.58,78.20,23.47, , , 
2019-10-07 20:45:00,27.88,77.39,23.59, , , 
2019-10-07 21:00:00,28.23,74.51,23.29, , , 
2019-10-07 21:15:00,28.44,74.48,23.49, , , 
2019-10-07 21:30:00,28.74,74.13,23.70, , , 
2019-10-07 21:45:00,28.70,71.80,23.13, , , 
2019-10-07 22:00:00,28.65,72.30,23.20, , , 
2019-10-07 22:15:00,28.61,71.65,23.01, , , 
2019-10-07 22:30:00,28.48,71.65,22.89, , , 
2019-10-07 22:45:00,28.44,73.07,23.17, , , 
2019-10-07 23:00:00,28.44,71.74,22.87, , , 
2019-10-07 23:15:00,28.35,73.51,23.19, , , 
2019-10-07 23:30:00,28.31,73.66,23.18, , , 
2019-10-07 23:45:00,28.31,74.63,23.40, , , 
2019-10-08 00:00:00,28.31,74.63,23.40, , , 
2019-10-08 00:15:00,28.23,74.98,23.39, , , 
2019-10-08 00:30:00,28.18,74.07,23.15, , , 
2019-10-08 00:45:00,28.14,74.01,23.10, , , 
2019-10-08 01:00:00,28.18,74.13,23.16, , , 
2019-10-08 01:15:00,28.10,74.48,23.16, , , 
2019-10-08 01:30:00,27.97,73.45,22.81, , , 
2019-10-08 01:45:00,27.93,73.63,22.80, , , 
2019-10-08 02:00:00,27.84,73.60,22.71, , , 
2019-10-08 02:15:00,27.75,73.01,22.50, , , 
2019-10-08 02:30:00,27.75,73.04,22.51, , , 
2019-10-08 02:45:00,27.63,73.42,22.47, , , 
2019-10-08 03:00:00,27.54,74.39,22.60, , , 
2019-10-08 03:15:00,27.54,73.92,22.50, , , 
2019-10-08 03:30:00,27.45,74.45,22.53, , , 
2019-10-08 03:45:00,27.41,73.78,22.34, , , 
2019-10-08 04:00:00,27.45,72.86,22.18, , , 
2019-10-08 04:15:00,27.32,73.48,22.19, , , 
2019-10-08 04:30:00,27.24,73.01,22.00, , , 
2019-10-08 04:45:00,27.24,73.34,22.08, , , 
2019-10-08 05:00:00,27.28,73.48,22.15, , , 
2019-10-08 05:15:00,27.24,73.95,22.22, , , 
2019-10-08 05:30:00,27.15,72.89,21.90, , , 
2019-10-08 05:45:00,27.20,73.45,22.06, , , 
2019-10-08 06:00:00,27.20,73.01,21.96, , , 
2019-10-08 06:15:00,27.32,74.39,22.40, , , 
2019-10-08 06:30:00,27.45,73.89,22.41, , , 
2019-10-08 06:45:00,27.93,71.53,22.33, , , 
2019-10-08 07:00:00,28.78,69.42,22.66, , , 
2019-10-08 07:15:00,29.51,67.51,22.89, , , 
2019-10-08 07:30:00,30.16,66.06,23.14, , , 
2019-10-08 07:45:00,31.19,63.76,23.53, , , 
2019-10-08 08:00:00,31.83,62.11,23.70, , , 
2019-10-08 08:15:00,33.97,56.82,24.22, , , 
2019-10-08 08:30:00,34.57,55.64,24.43, , , 
2019-10-08 08:45:00,35.18,53.44,24.31, , , 
2019-10-08 09:00:00,36.03,51.99,24.64, , , 
2019-10-08 09:15:00,37.58,48.74,24.97, , , 
2019-10-08 09:30:00,37.92,48.20,25.10, , , 
2019-10-08 09:45:00,38.44,47.20,25.21, , , 
2019-10-08 10:00:00,38.22,47.78,25.22, , , 
2019-10-08 10:15:00,38.86,46.17,25.23, , , 
2019-10-08 10:30:00,41.48,41.63,25.83, , , 
2019-10-08 10:45:00,42.08,40.25,25.80, , , 
2019-10-08 11:00:00,43.50,38.18,26.16, , , 
2019-10-08 11:15:00,44.31,36.69,26.20, , , 
2019-10-08 11:30:00,43.93,36.59,25.81, , , 
2019-10-08 11:45:00,44.31,36.96,26.32, , , 
2019-10-08 12:00:00,44.31,35.83,25.79, , , 
2019-10-08 12:15:00,42.13,38.87,25.25, , , 
2019-10-08 12:30:00,40.24,42.05,24.89, , , 
2019-10-08 12:45:00,41.91,39.24,25.21, , , 
2019-10-08 13:00:00,40.54,40.39,24.48, , , 
2019-10-08 13:15:00,40.71,39.89,24.43, , , 
2019-10-08 13:30:00,42.43,38.15,25.20, , , 
2019-10-08 13:45:00,43.41,37.06,25.57, , , 
2019-10-08 14:00:00,43.24,38.18,25.93, , , 
2019-10-08 14:15:00,43.88,35.00,25.02, , , 
2019-10-08 14:30:00,43.28,35.76,24.86, , , 
2019-10-08 14:45:00,43.28,36.82,25.36, , , 
2019-10-08 15:00:00,42.94,37.02,25.15, , , 
2019-10-08 15:15:00,41.83,38.61,24.87, , , 
2019-10-08 15:30:00,41.18,39.63,24.74, , , 
2019-10-08 15:45:00,40.37,40.35,24.32, , , 
2019-10-08 16:00:00,38.65,41.89,23.41, , , 
2019-10-08 16:15:00,37.71,43.65,23.25, , , 
2019-10-08 16:30:00,35.95,48.01,23.23, , , 
2019-10-08 16:45:00,34.57,50.46,22.81, , , 
2019-10-08 17:00:00,33.63,53.47,22.90, , , 
2019-10-08 17:15:00,32.56,55.64,22.56, , , 
2019-10-08 17:30:00,31.66,57.51,22.27, , , 
2019-10-08 17:45:00,31.01,59.99,22.36, , , 
2019-10-08 18:00:00,30.50,61.40,22.26, , , 
2019-10-08 18:15:00,30.07,62.57,22.16, , , 
2019-10-08 18:30:00,29.77,63.76,22.19, , , 
2019-10-08 18:45:00,29.60,62.50,21.70, , , 
2019-10-08 19:00:00,29.38,63.94,21.87, , , 
2019-10-08 19:15:00,29.21,64.67,21.90, , , 
2019-10-08 19:30:00,29.13,65.64,22.06, , , 
2019-10-08 19:45:00,29.04,66.33,22.15, , , 
2019-10-08 20:00:00,29.00,67.42,22.38, , , 
2019-10-08 20:15:00,28.95,67.48,22.35, , , 
2019-10-08 20:30:00,28.91,68.44,22.54, , , 
2019-10-08 20:45:00,28.95,68.44,22.58, , , 
2019-10-08 21:00:00,28.87,68.50,22.52, , , 
2019-10-08 21:15:00,28.74,68.89,22.49, , , 
2019-10-08 21:30:00,28.65,69.42,22.53, , , 
