Serial Number:20506765 --

"Date Time, GMT -0400","Temp, (*F)","RH, (%)","DewPt, (*F)","Host Connect","Button Down","EOF"
2019-11-20 13:55:56,115.16,32.66,78.56, , , 
2019-11-20 14:10:56,114.62,32.49,77.93, , , 
2019-11-20 14:25:56,114.00,32.59,77.49, , , 
2019-11-20 14:40:56,112.69,33.96,77.61, , , 
2019-11-20 14:55:56,110.45,34.83,76.43, , , 
2019-11-20 15:10:56,109.52,36.26,76.83, , , 
2019-11-20 15:25:56,108.29,35.93,75.48, , , 
2019-11-20 15:40:56,107.21,36.92,75.35, , , 
2019-11-20 15:55:56,105.59,37.49,74.38, , , 
2019-11-20 16:10:56,102.50,40.78,74.16, , , 
2019-11-20 16:25:56,99.79,43.62,73.75, , , 
2019-11-20 16:40:56,96.17,47.20,72.83, , , 
2019-11-20 16:55:56,92.23,53.44,72.91, , , 
2019-11-20 17:10:56,89.45,56.82,72.15, , , 
2019-11-20 17:25:56,88.21,61.77,73.48, , , 
2019-11-20 17:40:56,86.90,62.66,72.67, , , 
2019-11-20 17:55:56,85.90,64.27,72.47, , , 
2019-11-20 18:10:56,85.12,65.21,72.17, , , 
2019-11-20 18:25:56,84.51,68.08,72.86, , , 
2019-11-20 18:40:56,84.12,69.30,73.02, , , 
2019-11-20 18:55:56,83.89,69.90,73.06, , , 
2019-11-20 19:10:56,83.73,69.33,72.67, , , 
2019-11-20 19:25:56,83.42,69.87,72.60, , , 
2019-11-20 19:40:56,83.12,70.61,72.62, , , 
2019-11-20 19:55:56,82.81,71.27,72.60, , , 
2019-11-20 20:10:56,82.42,71.68,72.40, , , 
2019-11-20 20:25:56,82.11,72.48,72.43, , , 
2019-11-20 20:40:56,82.03,73.07,72.60, , , 
2019-11-20 20:55:56,81.96,72.92,72.46, , , 
2019-11-20 21:10:56,81.88,72.98,72.41, , , 
2019-11-20 21:25:56,81.73,74.51,72.88, , , 
2019-11-20 21:40:56,81.49,74.89,72.81, , , 
2019-11-20 21:55:56,81.18,74.42,72.32, , , 
2019-11-20 22:10:56,81.11,74.74,72.38, , , 
2019-11-20 22:25:56,80.95,75.18,72.40, , , 
2019-11-20 22:40:56,80.80,75.30,72.30, , , 
2019-11-20 22:55:56,80.72,75.71,72.38, , , 
2019-11-20 23:10:56,80.64,76.20,72.50, , , 
2019-11-20 23:25:56,80.64,76.61,72.66, , , 
2019-11-20 23:40:56,80.80,76.58,72.80, , , 
2019-11-20 23:55:56,81.11,76.15,72.93, , , 
2019-11-21 00:10:56,81.26,76.29,73.14, , , 
2019-11-21 00:25:56,81.49,75.88,73.20, , , 
2019-11-21 00:40:56,81.26,77.10,73.45, , , 
2019-11-21 00:55:56,80.88,76.12,72.69, , , 
2019-11-21 01:10:56,80.26,78.03,72.83, , , 
2019-11-21 01:25:56,79.95,78.87,72.85, , , 
2019-11-21 01:40:56,79.79,79.79,73.05, , , 
2019-11-21 01:55:56,79.64,79.76,72.88, , , 
2019-11-21 02:10:56,79.72,82.16,73.84, , , 
2019-11-21 02:25:56,79.56,81.65,73.51, , , 
2019-11-21 02:40:56,79.49,81.59,73.41, , , 
2019-11-21 02:55:56,79.02,81.19,72.81, , , 
2019-11-21 03:10:56,78.71,81.96,72.79, , , 
2019-11-21 03:25:56,78.87,82.87,73.27, , , 
2019-11-21 03:40:56,78.95,82.10,73.07, , , 
2019-11-21 03:55:56,79.33,82.56,73.61, , , 
2019-11-21 04:10:56,79.18,80.10,72.56, , , 
2019-11-21 04:25:56,78.95,80.73,72.57, , , 
2019-11-21 04:40:56,78.71,81.11,72.48, , , 
2019-11-21 04:55:56,78.40,82.47,72.67, , , 
2019-11-21 05:10:56,78.33,83.27,72.88, , , 
2019-11-21 05:25:56,78.40,83.27,72.96, , , 
2019-11-21 05:40:56,78.40,82.93,72.84, , , 
2019-11-21 05:55:56,78.40,82.36,72.63, , , 
2019-11-21 06:10:56,78.25,82.36,72.48, , , 
2019-11-21 06:25:56,78.25,82.47,72.52, , , 
2019-11-21 06:40:56,78.64,82.84,73.03, , , 
2019-11-21 06:55:56,80.57,79.47,73.68, , , 
2019-11-21 07:10:56,84.81,72.42,75.00, , , 
2019-11-21 07:25:56,87.44,66.66,75.03, , , 
2019-11-21 07:40:56,88.68,66.51,76.13, , , 
2019-11-21 07:55:56,94.93,57.76,77.75, , , 
2019-11-21 08:10:56,98.25,51.77,77.50, , , 
2019-11-21 08:25:56,102.50,46.27,77.97, , , 
2019-11-21 08:40:56,104.97,44.20,78.80, , , 
2019-11-21 08:55:56,106.59,42.18,78.83, , , 
2019-11-21 09:10:56,107.67,41.69,79.44, , , 
2019-11-21 09:25:56,109.06,40.12,79.50, , , 
2019-11-21 09:40:56,109.45,39.56,79.42, , , 
2019-11-21 09:55:56,110.68,38.81,79.92, , , 
2019-11-21 10:10:56,113.23,37.02,80.72, , , 
2019-11-21 10:25:56,114.47,35.60,80.59, , , 
2019-11-21 10:40:56,115.47,34.80,80.77, , , 
2019-11-21 10:55:56,116.09,34.13,80.71, , , 
2019-11-21 11:10:56,116.32,33.43,80.27, , , 
2019-11-21 11:25:56,116.55,33.73,80.75, , , 
2019-11-21 11:40:56,116.94,33.29,80.68, , , 
2019-11-21 11:55:56,115.47,34.23,80.26, , , 
2019-11-21 12:10:56,110.14,41.01,81.13, , , 
2019-11-21 12:25:56,107.36,41.96,79.36, , , 
2019-11-21 12:40:56,110.53,40.12,80.81, , , 
2019-11-21 12:55:56,107.13,41.66,78.94, , , 
2019-11-21 13:10:56,109.37,38.21,78.29, , , 
2019-11-21 13:25:56,112.23,36.43,79.34, , , 
2019-11-21 13:40:56,112.30,36.13,79.16, , , 
2019-11-21 13:55:56,112.54,35.63,78.93, , , 
2019-11-21 14:10:56,112.38,35.20,78.43, , , 
2019-11-21 14:25:56,111.84,35.46,78.18, , , 
2019-11-21 14:40:56,110.45,36.33,77.70, , , 
2019-11-21 14:55:56,109.68,37.32,77.84, , , 
2019-11-21 15:10:56,108.91,36.99,76.89, , , 
2019-11-21 15:25:56,107.83,37.59,76.43, , , 
2019-11-21 15:40:56,106.05,39.60,76.43, , , 
2019-11-21 15:55:56,103.12,41.63,75.33, , , 
2019-11-21 16:10:56,101.65,44.33,75.91, , , 
2019-11-21 16:25:56,100.03,44.98,74.88, , , 
2019-11-21 16:40:56,99.49,46.27,75.24, , , 
2019-11-21 16:55:56,96.32,48.26,73.63, , , 
2019-11-21 17:10:56,93.15,51.64,72.74, , , 
2019-11-21 17:25:56,89.22,56.26,71.64, , , 
2019-11-21 17:40:56,86.28,60.60,71.10, , , 
2019-11-21 17:55:56,84.27,65.12,71.33, , , 
2019-11-21 18:10:56,82.81,67.72,71.08, , , 
2019-11-21 18:25:56,82.03,67.69,70.34, , , 
2019-11-21 18:40:56,81.65,68.11,70.15, , , 
2019-11-21 18:55:56,80.95,68.62,69.71, , , 
2019-11-21 19:10:56,80.64,69.01,69.58, , , 
2019-11-21 19:25:56,80.49,68.53,69.22, , , 
2019-11-21 19:40:56,80.34,67.63,68.69, , , 
2019-11-21 19:55:56,80.10,68.41,68.81, , , 
2019-11-21 20:10:56,80.26,69.36,69.36, , , 
2019-11-21 20:25:56,80.10,71.36,70.04, , , 
2019-11-21 20:40:56,80.41,69.54,69.58, , , 
2019-11-21 20:55:56,80.72,69.45,69.84, , , 
2019-11-21 21:10:56,80.88,71.09,70.67, , , 
2019-11-21 21:25:56,80.88,74.36,72.00, , , 
2019-11-21 21:40:56,81.11,72.86,71.62, , , 
2019-11-21 21:55:56,81.34,73.83,72.24, , , 
2019-11-21 22:10:56,81.34,72.95,71.88, , , 
2019-11-21 22:25:56,81.11,72.80,71.60, , , 
2019-11-21 22:40:56,80.80,73.42,71.55, , , 
2019-11-21 22:55:56,80.49,74.36,71.63, , , 
2019-11-21 23:10:56,80.64,75.80,72.34, , , 
2019-11-21 23:25:56,79.79,77.57,72.21, , , 
2019-11-21 23:40:56,79.56,80.28,73.00, , , 
2019-11-21 23:55:56,79.49,80.73,73.10, , , 
2019-11-22 00:10:56,79.18,81.56,73.10, , , 
2019-11-22 00:25:56,78.95,81.65,72.90, , , 
2019-11-22 00:40:56,79.02,82.56,73.31, , , 
2019-11-22 00:55:56,79.33,82.59,73.62, , , 
2019-11-22 01:10:56,79.56,81.59,73.49, , , 
2019-11-22 01:25:56,79.64,80.33,73.10, , , 
2019-11-22 01:40:56,79.64,79.87,72.93, , , 
2019-11-22 01:55:56,79.33,79.67,72.55, , , 
2019-11-22 02:10:56,79.10,80.56,72.66, , , 
2019-11-22 02:25:56,79.18,80.22,72.60, , , 
2019-11-22 02:40:56,79.10,79.30,72.19, , , 
2019-11-22 02:55:56,78.02,78.61,70.88, , , 
2019-11-22 03:10:56,77.25,79.96,70.63, , , 
2019-11-22 03:25:56,77.09,80.96,70.85, , , 
2019-11-22 03:40:56,77.25,80.48,70.82, , , 
2019-11-22 03:55:56,77.25,81.39,71.15, , , 
2019-11-22 04:10:56,77.56,80.85,71.26, , , 
2019-11-22 04:25:56,77.94,80.13,71.37, , , 
2019-11-22 04:40:56,78.02,79.19,71.09, , , 
2019-11-22 04:55:56,77.40,81.33,71.28, , , 
2019-11-22 05:10:56,77.01,82.79,71.43, , , 
2019-11-22 05:25:56,76.78,84.00,71.63, , , 
2019-11-22 05:40:56,76.71,84.40,71.70, , , 
2019-11-22 05:55:56,76.71,83.61,71.42, , , 
2019-11-22 06:10:56,77.01,84.03,71.87, , , 
2019-11-22 06:25:56,77.25,84.17,72.15, , , 
2019-11-22 06:40:56,77.32,83.61,72.02, , , 
2019-11-22 06:55:56,77.48,83.61,72.17, , , 
2019-11-22 07:10:56,77.25,84.51,72.27, , , 
2019-11-22 07:25:56,77.40,85.41,72.73, , , 
2019-11-22 07:40:56,77.86,82.73,72.24, , , 
2019-11-22 07:55:56,78.10,80.10,71.51, , , 
2019-11-22 08:10:56,78.33,78.18,71.01, , , 
2019-11-22 08:25:56,80.10,74.80,71.43, , , 
2019-11-22 08:40:56,87.98,63.73,74.19, , , 
2019-11-22 08:55:56,96.17,50.88,75.07, , , 
2019-11-22 09:10:56,92.84,52.43,72.91, , , 
2019-11-22 09:25:56,99.33,47.08,75.62, , , 
2019-11-22 09:40:56,103.12,41.96,75.56, , , 
2019-11-22 09:55:56,106.20,38.25,75.52, , , 
2019-11-22 10:10:56,104.20,38.68,74.08, , , 
2019-11-22 10:25:56,98.56,43.88,72.82, , , 
2019-11-22 10:40:56,98.95,43.91,73.19, , , 
2019-11-22 10:55:56,98.71,43.03,72.38, , , 
2019-11-22 11:10:56,97.25,44.59,72.11, , , 
2019-11-22 11:25:56,99.79,42.32,72.85, , , 
2019-11-22 11:40:56,98.48,42.77,71.99, , , 
2019-11-22 11:55:56,97.79,43.84,72.10, , , 
2019-11-22 12:10:56,102.19,38.84,72.43, , , 
2019-11-22 12:25:56,99.33,41.50,71.86, , , 
2019-11-22 12:40:56,100.88,40.48,72.50, , , 
2019-11-22 12:55:56,100.80,39.30,71.55, , , 
2019-11-22 13:10:56,106.44,33.63,71.89, , , 
2019-11-22 13:25:56,110.84,30.20,72.49, , , 
2019-11-22 13:40:56,109.76,31.41,72.73, , , 
2019-11-22 13:55:56,111.22,29.22,71.84, , , 
2019-11-22 14:10:56,110.45,30.47,72.42, , , 
2019-11-22 14:25:56,113.08,28.88,73.07, , , 
2019-11-22 14:40:56,113.69,27.89,72.56, , , 
2019-11-22 14:55:56,107.21,32.55,71.60, , , 
2019-11-22 15:10:56,104.97,34.83,71.65, , , 
2019-11-22 15:25:56,104.81,35.76,72.30, , , 
2019-11-22 15:40:56,97.40,42.74,71.00, , , 
2019-11-22 15:55:56,94.16,46.53,70.58, , , 
2019-11-22 16:10:56,94.23,47.08,70.99, , , 
2019-11-22 16:25:56,95.39,45.56,71.08, , , 
2019-11-22 16:40:56,91.22,49.92,69.97, , , 
2019-11-22 16:55:56,87.59,55.64,69.81, , , 
2019-11-22 17:10:56,85.28,59.49,69.61, , , 
2019-11-22 17:25:56,83.66,61.86,69.23, , , 
2019-11-22 17:40:56,82.57,64.49,69.43, , , 
2019-11-22 17:55:56,81.65,66.57,69.48, , , 
2019-11-22 18:10:56,81.18,68.23,69.76, , , 
2019-11-22 18:25:56,80.95,69.01,69.87, , , 
2019-11-22 18:40:56,80.64,70.53,70.22, , , 
2019-11-22 18:55:56,80.57,72.36,70.90, , , 
2019-11-22 19:10:56,80.64,72.86,71.18, , , 
2019-11-22 19:25:56,80.57,72.01,70.75, , , 
2019-11-22 19:40:56,80.64,71.06,70.44, , , 
2019-11-22 19:55:56,80.49,71.95,70.66, , , 
2019-11-22 20:10:56,80.26,72.24,70.55, , , 
2019-11-22 20:25:56,80.10,72.27,70.42, , , 
2019-11-22 20:40:56,79.87,72.39,70.24, , , 
2019-11-22 20:55:56,80.03,72.30,70.36, , , 
2019-11-22 21:10:56,79.79,73.22,70.50, , , 
2019-11-22 21:25:56,79.95,72.80,70.48, , , 
2019-11-22 21:40:56,79.79,72.83,70.35, , , 
2019-11-22 21:55:56,79.49,73.60,70.36, , , 
2019-11-22 22:10:56,78.79,74.95,70.22, , , 
2019-11-22 22:25:56,78.17,76.81,70.35, , , 
2019-11-22 22:40:56,77.94,77.31,70.31, , , 
2019-11-22 22:55:56,78.17,76.00,70.03, , , 
2019-11-22 23:10:56,78.40,75.09,69.91, , , 
2019-11-22 23:25:56,78.64,75.88,70.44, , , 
2019-11-22 23:40:56,78.64,78.20,71.33, , , 
2019-11-22 23:55:56,78.33,78.29,71.06, , , 
2019-11-23 00:10:56,78.17,80.05,71.56, , , 
2019-11-23 00:25:56,78.10,80.05,71.49, , , 
2019-11-23 00:40:56,77.94,80.99,71.68, , , 
2019-11-23 00:55:56,77.63,79.99,71.02, , , 
2019-11-23 01:10:56,77.48,80.08,70.90, , , 
2019-11-23 01:25:56,77.17,79.87,70.52, , , 
2019-11-23 01:40:56,77.09,79.13,70.17, , , 
2019-11-23 01:55:56,77.09,77.57,69.59, , , 
2019-11-23 02:10:56,77.17,76.76,69.35, , , 
2019-11-23 02:25:56,77.40,77.77,69.96, , , 
2019-11-23 02:40:56,77.56,78.15,70.25, , , 
2019-11-23 02:55:56,77.71,78.67,70.60, , , 
2019-11-23 03:10:56,77.63,79.01,70.65, , , 
2019-11-23 03:25:56,77.71,79.93,71.07, , , 
2019-11-23 03:40:56,77.86,80.02,71.25, , , 
2019-11-23 03:55:56,78.02,80.56,71.60, , , 
2019-11-23 04:10:56,77.94,80.48,71.50, , , 
2019-11-23 04:25:56,77.63,80.39,71.16, , , 
2019-11-23 04:40:56,77.17,80.96,70.92, , , 
2019-11-23 04:55:56,76.63,80.28,70.14, , , 
2019-11-23 05:10:56,76.32,80.71,70.00, , , 
2019-11-23 05:25:56,76.24,82.67,70.63, , , 
2019-11-23 05:40:56,76.01,82.08,70.19, , , 
2019-11-23 05:55:56,75.86,82.08,70.04, , , 
2019-11-23 06:10:56,75.86,81.71,69.91, , , 
2019-11-23 06:25:56,76.09,81.65,70.11, , , 
2019-11-23 06:40:56,76.63,80.79,70.33, , , 
2019-11-23 06:55:56,77.25,78.03,69.91, , , 
2019-11-23 07:10:56,78.56,78.26,71.27, , , 
2019-11-23 07:25:56,78.95,76.44,70.95, , , 
2019-11-23 07:40:56,80.34,73.22,71.02, , , 
2019-11-23 07:55:56,83.04,67.81,71.34, , , 
2019-11-23 08:10:56,87.21,60.42,71.88, , , 
2019-11-23 08:25:56,91.38,54.42,72.66, , , 
2019-11-23 08:40:56,94.16,51.20,73.41, , , 
2019-11-23 08:55:56,96.17,48.52,73.64, , , 
2019-11-23 09:10:56,98.48,44.88,73.42, , , 
2019-11-23 09:25:56,100.88,42.84,74.18, , , 
2019-11-23 09:40:56,102.42,41.66,74.73, , , 
2019-11-23 09:55:56,104.27,39.07,74.46, , , 
2019-11-23 10:10:56,104.51,39.04,74.64, , , 
2019-11-23 10:25:56,104.58,38.81,74.53, , , 
2019-11-23 10:40:56,106.05,37.16,74.52, , , 
2019-11-23 10:55:56,106.20,38.58,75.78, , , 
2019-11-23 11:10:56,106.82,37.52,75.49, , , 
2019-11-23 11:25:56,106.05,39.07,76.03, , , 
2019-11-23 11:40:56,108.21,37.25,76.50, , , 
2019-11-23 11:55:56,104.51,39.30,74.84, , , 
2019-11-23 12:10:56,106.36,37.72,75.24, , , 
2019-11-23 12:25:56,105.20,39.00,75.23, , , 
2019-11-23 12:40:56,107.52,37.29,75.92, , , 
2019-11-23 12:55:56,106.90,37.75,75.74, , , 
2019-11-23 13:10:56,106.44,36.66,74.45, , , 
2019-11-23 13:25:56,106.05,37.52,74.81, , , 
2019-11-23 13:40:56,106.13,37.98,75.25, , , 
2019-11-23 13:55:56,105.66,37.39,74.37, , , 
2019-11-23 14:10:56,104.04,39.60,74.65, , , 
2019-11-23 14:25:56,104.74,38.44,74.38, , , 
2019-11-23 14:40:56,103.35,38.38,73.10, , , 
2019-11-23 14:55:56,102.27,40.48,73.74, , , 
2019-11-23 15:10:56,100.49,41.56,72.94, , , 
2019-11-23 15:25:56,101.03,41.24,73.19, , , 
2019-11-23 15:40:56,100.03,42.35,73.08, , , 
2019-11-23 15:55:56,97.79,43.84,72.10, , , 
2019-11-23 16:10:56,96.09,46.66,72.41, , , 
2019-11-23 16:25:56,95.16,47.40,72.03, , , 
2019-11-23 16:40:56,93.46,48.52,71.18, , , 
2019-11-23 16:55:56,90.84,51.26,70.40, , , 
2019-11-23 17:10:56,88.60,53.94,69.83, , , 
2019-11-23 17:25:56,86.44,57.85,69.87, , , 
2019-11-23 17:40:56,84.58,60.70,69.55, , , 
2019-11-23 17:55:56,83.35,62.08,69.04, , , 
2019-11-23 18:10:56,82.57,63.97,69.19, , , 
2019-11-23 18:25:56,82.03,65.15,69.22, , , 
2019-11-23 18:40:56,81.73,66.60,69.57, , , 
2019-11-23 18:55:56,81.49,67.24,69.62, , , 
2019-11-23 19:10:56,81.11,67.09,69.19, , , 
2019-11-23 19:25:56,80.95,69.57,70.11, , , 
2019-11-23 19:40:56,80.64,71.53,70.63, , , 
2019-11-23 19:55:56,80.88,70.91,70.60, , , 
2019-11-23 20:10:56,80.64,70.97,70.40, , , 
2019-11-23 20:25:56,80.41,73.34,71.14, , , 
2019-11-23 20:40:56,80.10,72.27,70.42, , , 
2019-11-23 20:55:56,79.87,72.21,70.17, , , 
2019-11-23 21:10:56,79.79,73.36,70.56, , , 
2019-11-23 21:25:56,79.79,72.69,70.29, , , 
2019-11-23 21:40:56,79.72,72.19,70.01, , , 
2019-11-23 21:55:56,79.72,72.39,70.09, , , 
2019-11-23 22:10:56,79.79,72.69,70.29, , , 
2019-11-23 22:25:56,79.56,77.54,71.97, , , 
2019-11-23 22:40:56,78.87,79.79,72.14, , , 
2019-11-23 22:55:56,78.33,79.67,71.58, , , 
2019-11-23 23:10:56,77.79,81.05,71.55, , , 
2019-11-23 23:25:56,77.86,81.39,71.76, , , 
2019-11-23 23:40:56,77.79,79.67,71.05, , , 
2019-11-23 23:55:56,77.71,79.93,71.07, , , 
2019-11-24 00:10:56,77.79,79.67,71.05, , , 
2019-11-24 00:25:56,78.10,79.70,71.36, , , 
2019-11-24 00:40:56,77.79,79.04,70.81, , , 
2019-11-24 00:55:56,77.48,81.93,71.57, , , 
2019-11-24 01:10:56,77.17,81.76,71.21, , , 
2019-11-24 01:25:56,76.86,83.21,71.43, , , 
2019-11-24 01:40:56,76.55,82.73,70.95, , , 
2019-11-24 01:55:56,76.63,81.71,70.66, , , 
2019-11-24 02:10:56,76.55,82.16,70.75, , , 
2019-11-24 02:25:56,76.47,82.13,70.67, , , 
2019-11-24 02:40:56,76.55,82.73,70.95, , , 
2019-11-24 02:55:56,76.63,81.71,70.66, , , 
2019-11-24 03:10:56,76.71,81.82,70.78, , , 
2019-11-24 03:25:56,76.71,81.79,70.77, , , 
2019-11-24 03:40:56,77.09,82.67,71.46, , , 
2019-11-24 03:55:56,77.40,80.88,71.12, , , 
2019-11-24 04:10:56,77.32,81.39,71.23, , , 
2019-11-24 04:25:56,77.32,81.45,71.25, , , 
2019-11-24 04:40:56,76.94,81.28,70.81, , , 
2019-11-24 04:55:56,77.01,81.73,71.05, , , 
2019-11-24 05:10:56,77.01,81.88,71.10, , , 
2019-11-24 05:25:56,77.01,81.88,71.10, , , 
2019-11-24 05:40:56,77.09,82.19,71.29, , , 
2019-11-24 05:55:56,77.48,81.28,71.34, , , 
2019-11-24 06:10:56,77.56,81.02,71.32, , , 
2019-11-24 06:25:56,77.63,80.51,71.21, , , 
2019-11-24 06:40:56,77.86,81.33,71.73, , , 
2019-11-24 06:55:56,78.25,80.19,71.69, , , 
2019-11-24 07:10:56,78.87,79.62,72.08, , , 
2019-11-24 07:25:56,82.11,73.92,73.02, , , 
2019-11-24 07:40:56,85.05,67.51,73.13, , , 
2019-11-24 07:55:56,85.43,66.45,73.02, , , 
2019-11-24 08:10:56,85.43,66.94,73.24, , , 
2019-11-24 08:25:56,87.44,65.18,74.35, , , 
2019-11-24 08:40:56,88.21,63.51,74.31, , , 
2019-11-24 08:55:56,89.29,59.86,73.56, , , 
2019-11-24 09:10:56,89.37,59.34,73.37, , , 
2019-11-24 09:25:56,90.22,58.38,73.68, , , 
2019-11-24 09:40:56,91.53,56.98,74.18, , , 
2019-11-24 09:55:56,97.48,49.92,75.70, , , 
2019-11-24 10:10:56,101.03,45.66,76.24, , , 
2019-11-24 10:25:56,103.12,43.32,76.53, , , 
2019-11-24 10:40:56,106.28,40.16,77.06, , , 
2019-11-24 10:55:56,107.13,39.47,77.29, , , 
2019-11-24 11:10:56,108.13,38.08,77.10, , , 
2019-11-24 11:25:56,108.52,37.62,77.07, , , 
2019-11-24 11:40:56,107.67,38.11,76.71, , , 
2019-11-24 11:55:56,106.20,39.14,76.22, , , 
2019-11-24 12:10:56,104.12,41.76,76.32, , , 
2019-11-24 12:25:56,103.27,41.63,75.47, , , 
2019-11-24 12:40:56,104.43,41.17,76.17, , , 
2019-11-24 12:55:56,103.89,40.39,75.11, , , 
2019-11-24 13:10:56,101.18,44.04,75.29, , , 
2019-11-24 13:25:56,99.25,45.46,74.50, , , 
2019-11-24 13:40:56,104.89,40.12,75.80, , , 
2019-11-24 13:55:56,105.43,40.42,76.50, , , 
2019-11-24 14:10:56,100.88,44.23,75.14, , , 
2019-11-24 14:25:56,101.49,43.78,75.39, , , 
2019-11-24 14:40:56,98.48,47.01,74.81, , , 
2019-11-24 14:55:56,95.24,49.96,73.67, , , 
2019-11-24 15:10:56,93.69,52.78,73.89, , , 
2019-11-24 15:25:56,89.68,59.89,73.94, , , 
2019-11-24 15:40:56,88.29,61.03,73.19, , , 
2019-11-24 15:55:56,89.37,59.09,73.24, , , 
2019-11-24 16:10:56,90.06,57.39,73.02, , , 
2019-11-24 16:25:56,89.76,57.82,72.96, , , 
2019-11-24 16:40:56,91.15,56.20,73.41, , , 
2019-11-24 16:55:56,90.61,56.89,73.26, , , 
2019-11-24 17:10:56,89.14,59.31,73.14, , , 
2019-11-24 17:25:56,87.21,65.40,74.23, , , 
2019-11-24 17:40:56,85.12,69.93,74.25, , , 
2019-11-24 17:55:56,83.19,71.71,73.15, , , 
2019-11-24 18:10:56,82.03,74.83,73.31, , , 
2019-11-24 18:25:56,81.42,76.64,73.42, , , 
2019-11-24 18:40:56,80.64,77.22,72.90, , , 
2019-11-24 18:55:56,80.34,78.06,72.92, , , 
2019-11-24 19:10:56,80.26,78.44,72.99, , , 
2019-11-24 19:25:56,80.18,77.63,72.60, , , 
2019-11-24 19:40:56,80.10,77.51,72.48, , , 
2019-11-24 19:55:56,79.95,78.00,72.52, , , 
2019-11-24 20:10:56,79.72,78.32,72.42, , , 
2019-11-24 20:25:56,79.87,78.35,72.58, , , 
2019-11-24 20:40:56,79.79,76.99,71.99, , , 
2019-11-24 20:55:56,79.72,77.45,72.09, , , 
2019-11-24 21:10:56,79.79,78.03,72.38, , , 
2019-11-24 21:25:56,79.79,77.92,72.34, , , 
2019-11-24 21:40:56,79.87,78.06,72.47, , , 
2019-11-24 21:55:56,79.72,77.92,72.26, , , 
2019-11-24 22:10:56,79.41,78.29,72.11, , , 
2019-11-24 22:25:56,79.33,78.75,72.21, , , 
2019-11-24 22:40:56,79.18,79.30,72.26, , , 
2019-11-24 22:55:56,79.33,80.25,72.77, , , 
2019-11-24 23:10:56,79.79,80.25,73.22, , , 
2019-11-24 23:25:56,79.87,79.39,72.97, , , 
2019-11-24 23:40:56,79.87,79.27,72.93, , , 
2019-11-24 23:55:56,79.49,78.93,72.42, , , 
2019-11-25 00:10:56,79.56,80.33,73.02, , , 
2019-11-25 00:25:56,79.41,80.25,72.84, , , 
2019-11-25 00:40:56,79.18,80.73,72.79, , , 
2019-11-25 00:55:56,79.10,81.65,73.05, , , 
2019-11-25 01:10:56,79.25,82.02,73.34, , , 
2019-11-25 01:25:56,79.41,80.59,72.97, , , 
2019-11-25 01:40:56,79.25,80.71,72.86, , , 
2019-11-25 01:55:56,79.41,80.76,73.03, , , 
2019-11-25 02:10:56,79.49,81.13,73.24, , , 
2019-11-25 02:25:56,79.64,81.08,73.37, , , 
2019-11-25 02:40:56,79.49,81.13,73.24, , , 
2019-11-25 02:55:56,79.49,80.79,73.12, , , 
2019-11-25 03:10:56,79.49,80.33,72.95, , , 
2019-11-25 03:25:56,79.25,80.19,72.67, , , 
2019-11-25 03:40:56,79.25,80.71,72.86, , , 
2019-11-25 03:55:56,79.49,81.53,73.39, , , 
2019-11-25 04:10:56,79.64,81.56,73.55, , , 
2019-11-25 04:25:56,79.49,81.71,73.45, , , 
2019-11-25 04:40:56,79.49,79.21,72.53, , , 
2019-11-25 04:55:56,79.10,78.38,71.84, , , 
2019-11-25 05:10:56,78.71,80.25,72.16, , , 
2019-11-25 05:25:56,78.40,81.51,72.32, , , 
2019-11-25 05:40:56,78.33,82.47,72.60, , , 
2019-11-25 05:55:56,78.48,83.72,73.20, , , 
2019-11-25 06:10:56,78.48,83.27,73.03, , , 
2019-11-25 06:25:56,78.33,83.35,72.91, , , 
2019-11-25 06:40:56,79.10,82.56,73.38, , , 
2019-11-25 06:55:56,81.80,76.29,73.66, , , 
2019-11-25 07:10:56,85.05,69.93,74.18, , , 
2019-11-25 07:25:56,87.67,65.43,74.69, , , 
2019-11-25 07:40:56,90.37,60.94,75.11, , , 
2019-11-25 07:55:56,93.39,56.86,75.84, , , 
2019-11-25 08:10:56,94.62,55.14,76.06, , , 
2019-11-25 08:25:56,97.40,51.48,76.55, , , 
2019-11-25 08:40:56,97.63,50.66,76.28, , , 
2019-11-25 08:55:56,98.10,50.43,76.57, , , 
2019-11-25 09:10:56,99.64,48.42,76.75, , , 
2019-11-25 09:25:56,102.65,45.50,77.59, , , 
2019-11-25 09:40:56,103.27,44.72,77.63, , , 
2019-11-25 09:55:56,102.73,45.69,77.79, , , 
2019-11-25 10:10:56,104.81,43.91,78.46, , , 
2019-11-25 10:25:56,106.05,42.45,78.54, , , 
2019-11-25 10:40:56,107.29,41.04,78.62, , , 
2019-11-25 10:55:56,104.97,42.28,77.46, , , 
2019-11-25 11:10:56,103.35,43.29,76.72, , , 
2019-11-25 11:25:56,104.89,42.93,77.85, , , 
2019-11-25 11:40:56,104.12,43.58,77.61, , , 
2019-11-25 11:55:56,105.82,42.05,78.05, , , 
2019-11-25 12:10:56,106.74,41.60,78.54, , , 
2019-11-25 12:25:56,106.74,40.55,77.77, , , 
2019-11-25 12:40:56,105.05,42.32,77.55, , , 
2019-11-25 12:55:56,104.89,42.35,77.43, , , 
2019-11-25 13:10:56,104.35,42.58,77.11, , , 
2019-11-25 13:25:56,104.74,43.36,78.01, , , 
2019-11-25 13:40:56,101.42,46.40,77.07, , , 
