Serial Number:20506768 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Button Down","Host Connect","EOF"
2019-11-25 21:45:00,26.21,87.45,23.99, , , 
2019-11-25 22:00:00,26.17,87.98,24.05, , , 
2019-11-25 22:15:00,26.21,87.90,24.08, , , 
2019-11-25 22:30:00,26.30,87.87,24.15, , , 
2019-11-25 22:45:00,26.38,87.45,24.16, , , 
2019-11-25 23:00:00,26.38,87.59,24.19, , , 
2019-11-25 23:15:00,26.34,88.48,24.31, , , 
2019-11-25 23:30:00,26.42,87.15,24.14, , , 
2019-11-25 23:45:00,26.30,87.90,24.16, , , 
2019-11-26 00:00:00,26.30,87.90,24.16, , , 
2019-11-26 00:15:00,26.34,87.48,24.12, , , 
2019-11-26 00:30:00,26.34,88.34,24.29, , , 
2019-11-26 00:45:00,26.38,87.59,24.19, , , 
2019-11-26 01:00:00,26.30,88.45,24.27, , , 
2019-11-26 01:15:00,26.47,86.23,24.01, , , 
2019-11-26 01:30:00,26.34,87.04,24.04, , , 
2019-11-26 01:45:00,26.51,86.73,24.15, , , 
2019-11-26 02:00:00,26.38,86.56,23.99, , , 
2019-11-26 02:15:00,26.38,87.59,24.19, , , 
2019-11-26 02:30:00,26.34,87.57,24.14, , , 
2019-11-26 02:45:00,26.34,87.01,24.03, , , 
2019-11-26 03:00:00,26.30,87.01,23.99, , , 
2019-11-26 03:15:00,26.21,87.57,24.01, , , 
2019-11-26 03:30:00,26.17,87.98,24.05, , , 
2019-11-26 03:45:00,25.95,88.73,23.98, , , 
2019-11-26 04:00:00,26.04,89.17,24.15, , , 
2019-11-26 04:15:00,26.21,88.45,24.18, , , 
2019-11-26 04:30:00,26.17,88.32,24.11, , , 
2019-11-26 04:45:00,26.25,88.43,24.22, , , 
2019-11-26 05:00:00,26.42,87.48,24.21, , , 
2019-11-26 05:15:00,26.51,88.04,24.40, , , 
2019-11-26 05:30:00,26.60,86.64,24.22, , , 
2019-11-26 05:45:00,26.60,87.17,24.32, , , 
2019-11-26 06:00:00,26.12,90.64,24.50, , , 
2019-11-26 06:15:00,25.87,91.35,24.38, , , 
2019-11-26 06:30:00,25.99,89.62,24.19, , , 
2019-11-26 06:45:00,25.95,88.40,23.92, , , 
2019-11-26 07:00:00,25.91,90.14,24.20, , , 
2019-11-26 07:15:00,26.25,88.34,24.20, , , 
2019-11-26 07:30:00,27.20,87.23,24.92, , , 
2019-11-26 07:45:00,28.31,82.93,25.16, , , 
2019-11-26 08:00:00,27.88,84.65,25.09, , , 
2019-11-26 08:15:00,28.40,82.90,25.24, , , 
2019-11-26 08:30:00,30.20,75.82,25.49, , , 
2019-11-26 08:45:00,30.71,73.45,25.45, , , 
2019-11-26 09:00:00,31.70,71.80,26.01, , , 
2019-11-26 09:15:00,30.67,72.01,25.07, , , 
2019-11-26 09:30:00,31.44,69.36,25.18, , , 
2019-11-26 09:45:00,32.90,65.27,25.55, , , 
2019-11-26 10:00:00,33.07,65.06,25.65, , , 
2019-11-26 10:15:00,33.46,64.12,25.77, , , 
2019-11-26 10:30:00,33.72,63.18,25.76, , , 
2019-11-26 10:45:00,33.85,62.44,25.69, , , 
2019-11-26 11:00:00,33.80,60.42,25.09, , , 
2019-11-26 11:15:00,34.10,61.95,25.80, , , 
2019-11-26 11:30:00,33.80,62.41,25.64, , , 
2019-11-26 11:45:00,33.55,64.15,25.86, , , 
2019-11-26 12:00:00,32.69,65.00,25.27, , , 
2019-11-26 12:15:00,33.55,63.63,25.72, , , 
2019-11-26 12:30:00,32.77,66.24,25.67, , , 
2019-11-26 12:45:00,33.42,65.61,26.12, , , 
2019-11-26 13:00:00,33.85,62.93,25.82, , , 
2019-11-26 13:15:00,33.46,64.36,25.84, , , 
2019-11-26 13:30:00,33.55,64.15,25.86, , , 
2019-11-26 13:45:00,33.76,64.91,26.26, , , 
2019-11-26 14:00:00,33.29,64.33,25.67, , , 
2019-11-26 14:15:00,32.52,66.45,25.48, , , 
2019-11-26 14:30:00,31.44,69.42,25.20, , , 
2019-11-26 14:45:00,30.67,72.16,25.11, , , 
2019-11-26 15:00:00,31.36,69.21,25.06, , , 
2019-11-26 15:15:00,31.61,67.87,24.98, , , 
2019-11-26 15:30:00,31.06,69.75,24.91, , , 
2019-11-26 15:45:00,30.80,74.07,25.67, , , 
2019-11-26 16:00:00,29.21,77.02,24.80, , , 
2019-11-26 16:15:00,29.60,74.77,24.67, , , 
2019-11-26 16:30:00,29.51,74.74,24.58, , , 
2019-11-26 16:45:00,29.13,75.21,24.32, , , 
2019-11-26 17:00:00,28.40,77.77,24.17, , , 
2019-11-26 17:15:00,28.05,79.21,24.14, , , 
2019-11-26 17:30:00,27.93,79.67,24.11, , , 
2019-11-26 17:45:00,27.63,80.48,23.99, , , 
2019-11-26 18:00:00,27.45,81.31,23.99, , , 
2019-11-26 18:15:00,27.20,81.71,23.82, , , 
2019-11-26 18:30:00,27.07,82.30,23.82, , , 
2019-11-26 18:45:00,26.98,81.65,23.60, , , 
2019-11-26 19:00:00,26.85,82.62,23.67, , , 
2019-11-26 19:15:00,26.85,82.16,23.58, , , 
2019-11-26 19:30:00,26.85,83.98,23.95, , , 
2019-11-26 19:45:00,26.90,83.04,23.80, , , 
2019-11-26 20:00:00,26.77,82.13,23.49, , , 
2019-11-26 20:15:00,26.77,82.56,23.58, , , 
2019-11-26 20:30:00,26.68,81.59,23.30, , , 
2019-11-26 20:45:00,26.68,80.85,23.15, , , 
2019-11-26 21:00:00,26.72,81.31,23.28, , , 
2019-11-26 21:15:00,26.72,82.59,23.54, , , 
2019-11-26 21:30:00,26.68,82.19,23.42, , , 
2019-11-26 21:45:00,26.64,82.53,23.45, , , 
2019-11-26 22:00:00,26.51,82.16,23.25, , , 
2019-11-26 22:15:00,26.47,82.98,23.37, , , 
2019-11-26 22:30:00,26.47,83.98,23.57, , , 
2019-11-26 22:45:00,26.51,82.53,23.32, , , 
2019-11-26 23:00:00,26.51,81.68,23.15, , , 
2019-11-26 23:15:00,26.34,83.07,23.26, , , 
2019-11-26 23:30:00,26.17,83.81,23.24, , , 
2019-11-26 23:45:00,25.99,84.68,23.24, , , 
2019-11-27 00:00:00,26.04,84.82,23.31, , , 
2019-11-27 00:15:00,25.99,84.79,23.27, , , 
2019-11-27 00:30:00,25.95,85.13,23.29, , , 
2019-11-27 00:45:00,25.82,85.22,23.18, , , 
2019-11-27 01:00:00,25.78,86.45,23.38, , , 
2019-11-27 01:15:00,25.87,86.14,23.40, , , 
2019-11-27 01:30:00,25.99,86.17,23.53, , , 
2019-11-27 01:45:00,26.04,85.27,23.40, , , 
2019-11-27 02:00:00,25.95,86.59,23.57, , , 
2019-11-27 02:15:00,26.12,84.82,23.40, , , 
2019-11-27 02:30:00,25.99,85.13,23.33, , , 
2019-11-27 02:45:00,26.17,84.82,23.44, , , 
2019-11-27 03:00:00,26.21,84.71,23.46, , , 
2019-11-27 03:15:00,26.17,83.81,23.24, , , 
2019-11-27 03:30:00,25.99,84.79,23.27, , , 
2019-11-27 03:45:00,26.04,85.16,23.38, , , 
2019-11-27 04:00:00,25.99,85.22,23.35, , , 
2019-11-27 04:15:00,25.87,84.77,23.13, , , 
2019-11-27 04:30:00,25.69,85.95,23.19, , , 
2019-11-27 04:45:00,25.44,86.92,23.13, , , 
2019-11-27 05:00:00,25.39,87.79,23.25, , , 
2019-11-27 05:15:00,25.61,87.73,23.45, , , 
2019-11-27 05:30:00,25.74,87.01,23.44, , , 
2019-11-27 05:45:00,25.91,86.45,23.50, , , 
2019-11-27 06:00:00,25.95,86.14,23.49, , , 
2019-11-27 06:15:00,25.99,86.92,23.68, , , 
2019-11-27 06:30:00,25.87,86.03,23.38, , , 
2019-11-27 06:45:00,26.08,87.06,23.79, , , 
2019-11-27 07:00:00,26.42,86.11,23.94, , , 
2019-11-27 07:15:00,27.02,84.12,24.14, , , 
2019-11-27 07:30:00,27.71,81.93,24.37, , , 
2019-11-27 07:45:00,28.48,80.13,24.75, , , 
2019-11-27 08:00:00,30.11,74.83,25.18, , , 
2019-11-27 08:15:00,31.27,70.29,25.24, , , 
2019-11-27 08:30:00,31.87,68.47,25.37, , , 
2019-11-27 08:45:00,31.40,69.84,25.26, , , 
2019-11-27 09:00:00,31.49,69.84,25.34, , , 
2019-11-27 09:15:00,32.90,65.03,25.48, , , 
2019-11-27 09:30:00,32.69,64.73,25.20, , , 
2019-11-27 09:45:00,32.43,66.18,25.33, , , 
2019-11-27 10:00:00,33.07,64.06,25.39, , , 
2019-11-27 10:15:00,33.12,64.06,25.43, , , 
2019-11-27 10:30:00,33.89,62.69,25.80, , , 
2019-11-27 10:45:00,32.73,65.76,25.51, , , 
2019-11-27 11:00:00,33.03,64.30,25.41, , , 
2019-11-27 11:15:00,34.10,61.46,25.66, , , 
2019-11-27 11:30:00,33.50,62.38,25.35, , , 
2019-11-27 11:45:00,32.39,65.94,25.23, , , 
2019-11-27 12:00:00,32.52,64.46,24.97, , , 
2019-11-27 12:15:00,32.39,65.94,25.23, , , 
2019-11-27 12:30:00,32.64,67.72,25.92, , , 
2019-11-27 12:45:00,32.60,66.45,25.56, , , 
2019-11-27 13:00:00,32.52,65.70,25.29, , , 
2019-11-27 13:15:00,32.22,65.67,25.00, , , 
2019-11-27 13:30:00,31.57,67.03,24.73, , , 
2019-11-27 13:45:00,32.30,65.91,25.14, , , 
2019-11-27 14:00:00,33.46,62.63,25.37, , , 
2019-11-27 14:15:00,33.20,63.09,25.25, , , 
2019-11-27 14:30:00,32.94,65.55,25.66, , , 
2019-11-27 14:45:00,32.86,61.52,24.51, , , 
2019-11-27 15:00:00,32.56,65.46,25.27, , , 
2019-11-27 15:15:00,31.79,65.09,24.44, , , 
2019-11-27 15:30:00,31.31,66.72,24.41, , , 
2019-11-27 15:45:00,31.49,67.27,24.71, , , 
2019-11-27 16:00:00,31.14,68.74,24.74, , , 
2019-11-27 16:15:00,30.50,70.17,24.47, , , 
2019-11-27 16:30:00,29.64,73.28,24.38, , , 
2019-11-27 16:45:00,28.78,75.21,23.98, , , 
2019-11-27 17:00:00,28.57,75.94,23.94, , , 
2019-11-27 17:15:00,28.18,76.03,23.58, , , 
2019-11-27 17:30:00,27.93,78.72,23.91, , , 
2019-11-27 17:45:00,27.58,79.13,23.67, , , 
2019-11-27 18:00:00,27.32,79.07,23.40, , , 
2019-11-27 18:15:00,27.11,80.82,23.56, , , 
2019-11-27 18:30:00,27.07,82.73,23.91, , , 
2019-11-27 18:45:00,26.81,82.56,23.62, , , 
2019-11-27 19:00:00,26.68,81.19,23.22, , , 
2019-11-27 19:15:00,26.55,82.64,23.39, , , 
2019-11-27 19:30:00,26.64,82.19,23.38, , , 
2019-11-27 19:45:00,26.77,81.68,23.40, , , 
2019-11-27 20:00:00,26.77,83.58,23.78, , , 
2019-11-27 20:15:00,24.79,84.09,21.95, , , 
2019-11-27 20:30:00,23.85,90.97,22.31, , , 
2019-11-27 20:45:00,24.32,94.02,23.33, , , 
2019-11-27 21:00:00,24.71,92.93,23.52, , , 
2019-11-27 21:15:00,24.84,92.52,23.57, , , 
2019-11-27 21:30:00,24.66,91.62,23.24, , , 
2019-11-27 21:45:00,24.58,91.60,23.15, , , 
2019-11-27 22:00:00,24.71,91.62,23.28, , , 
2019-11-27 22:15:00,24.75,90.64,23.15, , , 
2019-11-27 22:30:00,24.75,90.64,23.15, , , 
2019-11-27 22:45:00,24.79,91.10,23.27, , , 
2019-11-27 23:00:00,24.75,91.62,23.33, , , 
2019-11-27 23:15:00,24.79,91.65,23.37, , , 
2019-11-27 23:30:00,24.71,91.62,23.28, , , 
2019-11-27 23:45:00,24.71,90.75,23.12, , , 
2019-11-28 00:00:00,24.75,91.18,23.25, , , 
2019-11-28 00:15:00,24.88,91.10,23.36, , , 
2019-11-28 00:30:00,24.92,91.13,23.41, , , 
2019-11-28 00:45:00,24.92,91.13,23.41, , , 
2019-11-28 01:00:00,24.79,90.33,23.13, , , 
2019-11-28 01:15:00,24.75,90.31,23.08, , , 
2019-11-28 01:30:00,24.66,90.31,23.00, , , 
2019-11-28 01:45:00,24.41,83.89,21.53, , , 
2019-11-28 02:00:00,24.24,89.75,22.47, , , 
2019-11-28 02:15:00,24.32,91.95,22.96, , , 
2019-11-28 02:30:00,24.28,93.69,23.23, , , 
2019-11-28 02:45:00,23.68,95.26,22.91, , , 
2019-11-28 03:00:00,23.64,95.64,22.93, , , 
2019-11-28 03:15:00,23.42,95.10,22.62, , , 
2019-11-28 03:30:00,23.46,96.01,22.82, , , 
2019-11-28 03:45:00,23.68,95.61,22.97, , , 
2019-11-28 04:00:00,23.51,95.10,22.71, , , 
2019-11-28 04:15:00,23.38,95.61,22.67, , , 
2019-11-28 04:30:00,23.42,95.56,22.70, , , 
2019-11-28 04:45:00,23.42,94.67,22.55, , , 
2019-11-28 05:00:00,23.25,94.61,22.37, , , 
2019-11-28 05:15:00,23.08,93.83,22.06, , , 
2019-11-28 05:30:00,22.91,94.21,21.95, , , 
2019-11-28 05:45:00,22.91,94.97,22.09, , , 
2019-11-28 06:00:00,23.16,95.50,22.43, , , 
2019-11-28 06:15:00,23.38,95.18,22.59, , , 
2019-11-28 06:30:00,23.68,90.94,22.14, , , 
2019-11-28 06:45:00,23.25,92.88,22.06, , , 
2019-11-28 07:00:00,22.86,94.10,21.89, , , 
2019-11-28 07:15:00,24.32,94.13,23.35, , , 
2019-11-28 07:30:00,25.52,90.94,23.96, , , 
2019-11-28 07:45:00,25.27,93.83,24.23, , , 
2019-11-28 08:00:00,26.08,91.07,24.54, , , 
2019-11-28 08:15:00,25.99,89.17,24.10, , , 
2019-11-28 08:30:00,26.08,89.64,24.28, , , 
2019-11-28 08:45:00,25.65,87.31,23.41, , , 
2019-11-28 09:00:00,25.52,88.26,23.47, , , 
2019-11-28 09:15:00,25.27,87.79,23.12, , , 
2019-11-28 09:30:00,25.91,85.58,23.33, , , 
2019-11-28 09:45:00,27.24,79.93,23.50, , , 
2019-11-28 10:00:00,29.00,79.87,25.20, , , 
2019-11-28 10:15:00,31.36,69.93,25.24, , , 
2019-11-28 10:30:00,30.07,70.11,24.05, , , 
2019-11-28 10:45:00,28.23,74.63,23.32, , , 
2019-11-28 11:00:00,28.78,72.21,23.31, , , 
2019-11-28 11:15:00,30.24,69.57,24.09, , , 
2019-11-28 11:30:00,32.17,65.64,24.95, , , 
2019-11-28 11:45:00,31.49,68.92,25.11, , , 
2019-11-28 12:00:00,30.80,67.39,24.08, , , 
2019-11-28 12:15:00,31.27,66.97,24.43, , , 
2019-11-28 12:30:00,32.04,63.63,24.31, , , 
2019-11-28 12:45:00,31.40,66.51,24.44, , , 
2019-11-28 13:00:00,32.30,64.42,24.76, , , 
2019-11-28 13:15:00,32.73,60.76,24.18, , , 
2019-11-28 13:30:00,32.73,63.27,24.86, , , 
2019-11-28 13:45:00,31.44,64.55,23.98, , , 
2019-11-28 14:00:00,32.04,62.66,24.05, , , 
2019-11-28 14:15:00,31.83,63.85,24.16, , , 
2019-11-28 14:30:00,31.74,64.09,24.14, , , 
2019-11-28 14:45:00,31.44,62.54,23.45, , , 
2019-11-28 15:00:00,31.49,65.55,24.27, , , 
2019-11-28 15:15:00,31.49,64.55,24.02, , , 
2019-11-28 15:30:00,31.40,64.03,23.80, , , 
2019-11-28 15:45:00,31.40,66.00,24.31, , , 
2019-11-28 16:00:00,30.63,67.69,23.99, , , 
2019-11-28 16:15:00,29.77,69.96,23.73, , , 
2019-11-28 16:30:00,29.13,71.30,23.43, , , 
2019-11-28 16:45:00,28.61,72.24,23.15, , , 
2019-11-28 17:00:00,27.71,73.86,22.65, , , 
2019-11-28 17:15:00,27.02,73.75,21.96, , , 
2019-11-28 17:30:00,25.74,80.53,22.16, , , 
2019-11-28 17:45:00,24.06,83.89,21.20, , , 
2019-11-28 18:00:00,23.21,91.16,21.71, , , 
2019-11-28 18:15:00,23.29,91.70,21.90, , , 
2019-11-28 18:30:00,23.25,91.27,21.77, , , 
2019-11-28 18:45:00,23.16,91.68,21.76, , , 
2019-11-28 19:00:00,23.25,92.14,21.93, , , 
2019-11-28 19:15:00,23.38,93.37,22.28, , , 
2019-11-28 19:30:00,23.51,93.07,22.35, , , 
2019-11-28 19:45:00,23.42,93.37,22.32, , , 
2019-11-28 20:00:00,23.34,93.78,22.30, , , 
2019-11-28 20:15:00,23.38,93.37,22.28, , , 
2019-11-28 20:30:00,23.46,90.33,21.82, , , 
2019-11-28 20:45:00,23.38,92.17,22.06, , , 
2019-11-28 21:00:00,23.46,93.48,22.38, , , 
2019-11-28 21:15:00,23.51,91.65,22.10, , , 
2019-11-28 21:30:00,23.51,92.20,22.20, , , 
2019-11-28 21:45:00,23.59,91.79,22.21, , , 
2019-11-28 22:00:00,23.72,90.94,22.18, , , 
2019-11-28 22:15:00,23.85,90.97,22.31, , , 
2019-11-28 22:30:00,23.85,90.86,22.29, , , 
2019-11-28 22:45:00,23.98,90.88,22.43, , , 
2019-11-28 23:00:00,24.06,90.91,22.52, , , 
2019-11-28 23:15:00,24.11,90.94,22.56, , , 
2019-11-28 23:30:00,24.19,90.50,22.57, , , 
2019-11-28 23:45:00,24.06,90.91,22.52, , , 
2019-11-29 00:00:00,23.98,90.99,22.45, , , 
2019-11-29 00:15:00,23.98,90.58,22.37, , , 
2019-11-29 00:30:00,23.89,90.99,22.36, , , 
2019-11-29 00:45:00,23.85,91.29,22.37, , , 
2019-11-29 01:00:00,23.98,90.03,22.27, , , 
2019-11-29 01:15:00,23.98,89.59,22.19, , , 
2019-11-29 01:30:00,24.06,88.29,22.03, , , 
2019-11-29 01:45:00,24.06,89.15,22.19, , , 
2019-11-29 02:00:00,23.81,90.09,22.11, , , 
2019-11-29 02:15:00,23.89,89.23,22.04, , , 
2019-11-29 02:30:00,23.94,89.23,22.08, , , 
2019-11-29 02:45:00,23.81,89.64,22.03, , , 
2019-11-29 03:00:00,23.85,89.12,21.98, , , 
2019-11-29 03:15:00,23.81,88.76,21.87, , , 
2019-11-29 03:30:00,23.59,89.48,21.79, , , 
2019-11-29 03:45:00,23.34,90.31,21.69, , , 
2019-11-29 04:00:00,23.12,91.13,21.62, , , 
2019-11-29 04:15:00,22.82,92.47,21.56, , , 
2019-11-29 04:30:00,22.82,91.92,21.47, , , 
2019-11-29 04:45:00,22.69,92.33,21.41, , , 
2019-11-29 05:00:00,22.73,91.02,21.22, , , 
2019-11-29 05:15:00,22.73,90.17,21.07, , , 
2019-11-29 05:30:00,22.91,90.31,21.26, , , 
2019-11-29 05:45:00,23.08,89.92,21.36, , , 
2019-11-29 06:00:00,23.12,89.37,21.30, , , 
2019-11-29 06:15:00,23.12,89.48,21.32, , , 
2019-11-29 06:30:00,23.08,90.25,21.42, , , 
2019-11-29 06:45:00,23.08,91.10,21.57, , , 
2019-11-29 07:00:00,23.29,90.83,21.74, , , 
2019-11-29 07:15:00,23.81,89.97,22.09, , , 
2019-11-29 07:30:00,24.11,88.40,22.10, , , 
2019-11-29 07:45:00,24.32,89.23,22.46, , , 
2019-11-29 08:00:00,26.04,86.06,23.55, , , 
2019-11-29 08:15:00,27.80,80.45,24.15, , , 
2019-11-29 08:30:00,27.88,81.51,24.45, , , 
2019-11-29 08:45:00,29.26,73.19,23.98, , , 
2019-11-29 09:00:00,28.87,76.64,24.38, , , 
2019-11-29 09:15:00,30.37,72.98,25.01, , , 
2019-11-29 09:30:00,30.89,72.07,25.29, , , 
2019-11-29 09:45:00,32.00,68.02,25.38, , , 
2019-11-29 10:00:00,34.75,59.28,25.65, , , 
2019-11-29 10:15:00,34.92,57.26,25.23, , , 
2019-11-29 10:30:00,34.45,57.17,24.76, , , 
2019-11-29 10:45:00,33.76,57.07,24.10, , , 
2019-11-29 11:00:00,33.63,60.14,24.85, , , 
2019-11-29 11:15:00,34.75,57.98,25.28, , , 
2019-11-29 11:30:00,35.22,54.73,24.75, , , 
2019-11-29 11:45:00,34.23,54.60,23.80, , , 
2019-11-29 12:00:00,33.85,56.08,23.88, , , 
2019-11-29 12:15:00,34.27,55.36,24.07, , , 
2019-11-29 12:30:00,34.45,54.35,23.92, , , 
2019-11-29 12:45:00,34.96,54.67,24.49, , , 
2019-11-29 13:00:00,34.92,53.35,24.04, , , 
2019-11-29 13:15:00,35.09,53.91,24.38, , , 
2019-11-29 13:30:00,34.79,50.69,23.08, , , 
2019-11-29 13:45:00,34.40,52.81,23.40, , , 
2019-11-29 14:00:00,32.64,56.67,22.94, , , 
2019-11-29 14:15:00,33.03,56.20,23.16, , , 
2019-11-29 14:30:00,32.22,57.60,22.81, , , 
2019-11-29 14:45:00,32.56,57.14,23.00, , , 
2019-11-29 15:00:00,30.54,61.16,22.23, , , 
2019-11-29 15:15:00,29.81,64.03,22.30, , , 
2019-11-29 15:30:00,30.33,62.63,22.42, , , 
2019-11-29 15:45:00,29.08,66.36,22.20, , , 
2019-11-29 16:00:00,28.65,68.38,22.28, , , 
2019-11-29 16:15:00,29.38,65.91,22.37, , , 
2019-11-29 16:30:00,29.30,67.12,22.59, , , 
2019-11-29 16:45:00,28.74,69.33,22.59, , , 
2019-11-29 17:00:00,28.05,71.09,22.35, , , 
2019-11-29 17:15:00,27.45,73.48,22.32, , , 
2019-11-29 17:30:00,26.94,74.77,22.11, , , 
2019-11-29 17:45:00,26.30,78.46,22.28, , , 
2019-11-29 18:00:00,25.52,79.10,21.66, , , 
2019-11-29 18:15:00,25.05,79.93,21.37, , , 
2019-11-29 18:30:00,24.79,80.28,21.19, , , 
2019-11-29 18:45:00,24.54,81.65,21.22, , , 
2019-11-29 19:00:00,24.45,81.16,21.04, , , 
2019-11-29 19:15:00,24.19,82.56,21.06, , , 
2019-11-29 19:30:00,23.89,82.87,20.83, , , 
2019-11-29 19:45:00,23.85,82.50,20.72, , , 
2019-11-29 20:00:00,23.76,81.93,20.52, , , 
2019-11-29 20:15:00,23.59,83.27,20.61, , , 
2019-11-29 20:30:00,23.38,83.66,20.48, , , 
2019-11-29 20:45:00,23.29,83.75,20.41, , , 
2019-11-29 21:00:00,23.29,83.16,20.30, , , 
2019-11-29 21:15:00,23.21,81.45,19.88, , , 
2019-11-29 21:30:00,22.95,81.76,19.69, , , 
2019-11-29 21:45:00,22.65,82.22,19.49, , , 
2019-11-29 22:00:00,22.73,83.18,19.76, , , 
2019-11-29 22:15:00,22.82,83.18,19.84, , , 
2019-11-29 22:30:00,22.61,84.06,19.80, , , 
2019-11-29 22:45:00,22.43,83.55,19.54, , , 
2019-11-29 23:00:00,22.18,81.71,18.92, , , 
2019-11-29 23:15:00,22.35,81.28,19.01, , , 
2019-11-29 23:30:00,22.22,79.90,18.61, , , 
2019-11-29 23:45:00,22.18,79.90,18.57, , , 
2019-11-30 00:00:00,22.01,81.65,18.75, , , 
2019-11-30 00:15:00,22.01,80.65,18.55, , , 
2019-11-30 00:30:00,22.05,82.10,18.88, , , 
2019-11-30 00:45:00,21.96,81.62,18.70, , , 
2019-11-30 01:00:00,22.01,83.01,19.01, , , 
2019-11-30 01:15:00,21.96,84.65,19.28, , , 
2019-11-30 01:30:00,21.92,87.01,19.68, , , 
2019-11-30 01:45:00,21.96,88.34,19.97, , , 
2019-11-30 02:00:00,22.43,87.90,20.36, , , 
2019-11-30 02:15:00,22.61,87.59,20.47, , , 
2019-11-30 02:30:00,22.65,86.25,20.26, , , 
2019-11-30 02:45:00,22.52,86.67,20.21, , , 
2019-11-30 03:00:00,22.65,86.25,20.26, , , 
2019-11-30 03:15:00,22.52,85.80,20.05, , , 
2019-11-30 03:30:00,22.31,85.33,19.75, , , 
2019-11-30 03:45:00,22.09,84.37,19.36, , , 
2019-11-30 04:00:00,22.09,83.89,19.26, , , 
2019-11-30 04:15:00,21.96,84.34,19.22, , , 
2019-11-30 04:30:00,21.83,85.19,19.26, , , 
2019-11-30 04:45:00,21.75,84.20,18.99, , , 
2019-11-30 05:00:00,21.62,84.68,18.95, , , 
2019-11-30 05:15:00,21.70,85.52,19.20, , , 
2019-11-30 05:30:00,21.79,85.61,19.30, , , 
2019-11-30 05:45:00,21.92,86.45,19.58, , , 
2019-11-30 06:00:00,22.13,87.04,19.90, , , 
2019-11-30 06:15:00,22.22,88.29,20.22, , , 
2019-11-30 06:30:00,22.35,88.43,20.37, , , 
2019-11-30 06:45:00,22.61,87.59,20.47, , , 
2019-11-30 07:00:00,23.89,84.23,21.10, , , 
2019-11-30 07:15:00,25.78,79.16,21.92, , , 
2019-11-30 07:30:00,28.10,73.51,22.94, , , 
2019-11-30 07:45:00,30.28,67.57,23.64, , , 
2019-11-30 08:00:00,31.31,65.00,23.97, , , 
2019-11-30 08:15:00,30.28,65.58,23.14, , , 
2019-11-30 08:30:00,29.68,68.11,23.20, , , 
2019-11-30 08:45:00,31.31,62.78,23.39, , , 
2019-11-30 09:00:00,30.71,65.40,23.50, , , 
2019-11-30 09:15:00,29.56,67.45,22.91, , , 
2019-11-30 09:30:00,28.70,70.82,22.90, , , 
2019-11-30 09:45:00,29.21,65.15,22.02, , , 
2019-11-30 10:00:00,30.07,63.09,22.30, , , 
2019-11-30 10:15:00,30.54,61.16,22.23, , , 
2019-11-30 10:30:00,30.63,62.66,22.71, , , 
2019-11-30 10:45:00,33.07,56.70,23.35, , , 
2019-11-30 11:00:00,33.59,55.26,23.40, , , 
2019-11-30 11:15:00,34.10,53.28,23.27, , , 
2019-11-30 11:30:00,32.82,54.89,22.57, , , 
2019-11-30 11:45:00,32.99,52.87,22.12, , , 
2019-11-30 12:00:00,33.67,53.72,23.01, , , 
2019-11-30 12:15:00,32.86,53.85,22.30, , , 
2019-11-30 12:30:00,32.00,59.12,23.04, , , 
2019-11-30 12:45:00,32.13,57.07,22.58, , , 
2019-11-30 13:00:00,32.34,56.08,22.49, , , 
2019-11-30 13:15:00,32.00,56.04,22.16, , , 
2019-11-30 13:30:00,32.60,55.86,22.66, , , 
2019-11-30 13:45:00,34.40,50.97,22.81, , , 
2019-11-30 14:00:00,34.62,53.09,23.69, , , 
2019-11-30 14:15:00,33.25,54.95,22.99, , , 
2019-11-30 14:30:00,32.34,57.63,22.94, , , 
2019-11-30 14:45:00,31.74,60.85,23.28, , , 
2019-11-30 15:00:00,32.22,60.42,23.60, , , 
2019-11-30 15:15:00,31.96,59.86,23.21, , , 
2019-11-30 15:30:00,31.06,62.23,23.00, , , 
2019-11-30 15:45:00,30.41,64.61,23.02, , , 
2019-11-30 16:00:00,29.94,66.00,22.92, , , 
2019-11-30 16:15:00,29.56,66.42,22.66, , , 
2019-11-30 16:30:00,29.47,69.90,23.43, , , 
2019-11-30 16:45:00,29.30,68.56,22.94, , , 
2019-11-30 17:00:00,28.95,69.78,22.90, , , 
2019-11-30 17:15:00,28.05,71.71,22.49, , , 
2019-11-30 17:30:00,27.37,72.57,22.03, , , 
2019-11-30 17:45:00,26.90,76.12,22.36, , , 
2019-11-30 18:00:00,26.38,78.35,22.34, , , 
2019-11-30 18:15:00,25.99,80.08,22.32, , , 
2019-11-30 18:30:00,25.57,81.88,22.27, , , 
2019-11-30 18:45:00,25.18,82.70,22.06, , , 
2019-11-30 19:00:00,24.88,84.09,22.03, , , 
2019-11-30 19:15:00,24.71,84.51,21.95, , , 
2019-11-30 19:30:00,24.54,84.93,21.86, , , 
2019-11-30 19:45:00,24.49,84.79,21.79, , , 
2019-11-30 20:00:00,24.41,84.31,21.62, , , 
2019-11-30 20:15:00,24.45,84.34,21.66, , , 
2019-11-30 20:30:00,24.36,84.40,21.59, , , 
2019-11-30 20:45:00,24.32,84.29,21.53, , , 
2019-11-30 21:00:00,24.19,84.40,21.42, , , 
2019-11-30 21:15:00,24.11,83.89,21.24, , , 
2019-11-30 21:30:00,24.15,83.95,21.29, , , 
