Serial Number:20506768 --

"Date Time, GMT -0400","Temp, (*F)","RH, (%)","DewPt, (*F)","Button Down","Host Connect","EOF"
2019-11-05 17:30:00,81.65,72.51,72.00, , , 
2019-11-05 17:45:00,81.42,75.82,73.10, , , 
2019-11-05 18:00:00,81.18,76.15,73.00, , , 
2019-11-05 18:15:00,81.26,77.28,73.52, , , 
2019-11-05 18:30:00,81.26,78.20,73.87, , , 
2019-11-05 18:45:00,81.42,77.60,73.79, , , 
2019-11-05 19:00:00,81.34,75.71,72.98, , , 
2019-11-05 19:15:00,81.34,74.83,72.64, , , 
2019-11-05 19:30:00,81.42,77.77,73.86, , , 
2019-11-05 19:45:00,80.95,80.33,74.38, , , 
2019-11-05 20:00:00,80.41,80.31,73.84, , , 
2019-11-05 20:15:00,80.26,80.71,73.84, , , 
2019-11-05 20:30:00,80.34,81.28,74.12, , , 
2019-11-05 20:45:00,80.95,76.32,72.85, , , 
2019-11-05 21:00:00,80.64,80.33,74.08, , , 
2019-11-05 21:15:00,80.72,78.49,73.46, , , 
2019-11-05 21:30:00,80.95,76.32,72.85, , , 
2019-11-05 21:45:00,78.79,82.53,73.07, , , 
2019-11-05 22:00:00,75.55,86.53,71.30, , , 
2019-11-05 22:15:00,76.24,90.28,73.24, , , 
2019-11-05 22:30:00,77.09,87.62,73.19, , , 
2019-11-05 22:45:00,77.63,86.78,73.43, , , 
2019-11-05 23:00:00,76.17,88.84,72.69, , , 
2019-11-05 23:15:00,75.01,89.23,71.67, , , 
2019-11-05 23:30:00,74.31,91.21,71.63, , , 
2019-11-05 23:45:00,74.31,92.52,72.06, , , 
2019-11-06 00:00:00,74.85,93.56,72.92, , , 
2019-11-06 00:15:00,75.78,91.95,73.33, , , 
2019-11-06 00:30:00,76.47,89.42,73.18, , , 
2019-11-06 00:45:00,76.94,85.78,72.40, , , 
2019-11-06 01:00:00,77.17,86.28,72.80, , , 
2019-11-06 01:15:00,77.25,86.87,73.08, , , 
2019-11-06 01:30:00,77.71,85.13,72.94, , , 
2019-11-06 01:45:00,77.71,85.02,72.90, , , 
2019-11-06 02:00:00,77.40,88.09,73.65, , , 
2019-11-06 02:15:00,76.55,91.51,73.95, , , 
2019-11-06 02:30:00,76.17,90.69,73.30, , , 
2019-11-06 02:45:00,76.40,90.75,73.55, , , 
2019-11-06 03:00:00,76.40,90.64,73.51, , , 
2019-11-06 03:15:00,76.17,91.13,73.44, , , 
2019-11-06 03:30:00,75.70,91.95,73.25, , , 
2019-11-06 03:45:00,76.09,86.23,71.72, , , 
2019-11-06 04:00:00,75.78,90.66,72.91, , , 
2019-11-06 04:15:00,76.09,91.46,73.47, , , 
2019-11-06 04:30:00,75.78,91.84,73.29, , , 
2019-11-06 04:45:00,76.24,88.84,72.76, , , 
2019-11-06 05:00:00,76.86,88.59,73.29, , , 
2019-11-06 05:15:00,77.01,88.51,73.41, , , 
2019-11-06 05:30:00,77.25,89.09,73.84, , , 
2019-11-06 05:45:00,77.48,88.68,73.92, , , 
2019-11-06 06:00:00,77.25,88.18,73.53, , , 
2019-11-06 06:15:00,77.48,88.23,73.77, , , 
2019-11-06 06:30:00,77.48,88.20,73.77, , , 
2019-11-06 06:45:00,77.56,88.57,73.96, , , 
2019-11-06 07:00:00,78.40,86.00,73.92, , , 
2019-11-06 07:15:00,79.33,84.31,74.24, , , 
2019-11-06 07:30:00,81.57,80.39,75.00, , , 
2019-11-06 07:45:00,83.42,77.86,75.84, , , 
2019-11-06 08:00:00,85.59,76.23,77.30, , , 
2019-11-06 08:15:00,86.28,75.36,77.62, , , 
2019-11-06 08:30:00,86.67,73.54,77.25, , , 
2019-11-06 08:45:00,87.75,69.66,76.65, , , 
2019-11-06 09:00:00,88.68,67.96,76.78, , , 
2019-11-06 09:15:00,89.37,68.05,77.48, , , 
2019-11-06 09:30:00,88.13,69.78,77.07, , , 
2019-11-06 09:45:00,88.75,68.80,77.23, , , 
2019-11-06 10:00:00,92.23,62.11,77.42, , , 
2019-11-06 10:15:00,91.45,63.54,77.39, , , 
2019-11-06 10:30:00,91.61,62.57,77.06, , , 
2019-11-06 10:45:00,92.23,62.63,77.67, , , 
2019-11-06 11:00:00,91.22,62.78,76.80, , , 
2019-11-06 11:15:00,91.92,59.83,76.00, , , 
2019-11-06 11:30:00,90.76,62.47,76.22, , , 
2019-11-06 11:45:00,92.00,60.08,76.20, , , 
2019-11-06 12:00:00,93.08,58.10,76.20, , , 
2019-11-06 12:15:00,92.15,61.86,77.23, , , 
2019-11-06 12:30:00,90.61,62.96,76.31, , , 
2019-11-06 12:45:00,90.61,63.48,76.55, , , 
2019-11-06 13:00:00,91.61,63.05,77.30, , , 
2019-11-06 13:15:00,92.92,60.91,77.48, , , 
2019-11-06 13:30:00,90.22,64.42,76.64, , , 
2019-11-06 13:45:00,90.53,62.23,75.88, , , 
2019-11-06 14:00:00,90.99,63.27,76.82, , , 
2019-11-06 14:15:00,90.30,66.18,77.52, , , 
2019-11-06 14:30:00,91.69,64.06,77.85, , , 
2019-11-06 14:45:00,90.76,63.48,76.70, , , 
2019-11-06 15:00:00,91.22,64.52,77.63, , , 
2019-11-06 15:15:00,88.21,67.90,76.31, , , 
2019-11-06 15:30:00,87.90,67.18,75.70, , , 
2019-11-06 15:45:00,87.75,64.46,74.31, , , 
2019-11-06 16:00:00,87.59,64.70,74.28, , , 
2019-11-06 16:15:00,86.59,66.57,74.18, , , 
2019-11-06 16:30:00,85.28,70.58,74.68, , , 
2019-11-06 16:45:00,84.12,70.79,73.66, , , 
2019-11-06 17:00:00,83.58,72.63,73.90, , , 
2019-11-06 17:15:00,82.88,73.95,73.77, , , 
2019-11-06 17:30:00,82.19,74.92,73.49, , , 
2019-11-06 17:45:00,81.73,76.32,73.59, , , 
2019-11-06 18:00:00,81.80,76.35,73.68, , , 
2019-11-06 18:15:00,81.65,77.68,74.05, , , 
2019-11-06 18:30:00,81.49,77.31,73.75, , , 
2019-11-06 18:45:00,81.18,76.26,73.05, , , 
2019-11-06 19:00:00,81.11,77.66,73.51, , , 
2019-11-06 19:15:00,81.11,78.09,73.68, , , 
2019-11-06 19:30:00,81.34,78.12,73.92, , , 
2019-11-06 19:45:00,81.11,80.05,74.42, , , 
2019-11-06 20:00:00,81.26,78.67,74.05, , , 
2019-11-06 20:15:00,81.11,78.67,73.90, , , 
2019-11-06 20:30:00,81.03,79.47,74.13, , , 
2019-11-06 20:45:00,80.95,78.93,73.85, , , 
2019-11-06 21:00:00,80.10,80.39,73.57, , , 
2019-11-06 21:15:00,80.03,83.01,74.45, , , 
2019-11-06 21:30:00,80.10,79.01,73.06, , , 
2019-11-06 21:45:00,80.10,79.87,73.38, , , 
2019-11-06 22:00:00,80.34,78.87,73.23, , , 
2019-11-06 22:15:00,80.49,80.73,74.07, , , 
2019-11-06 22:30:00,80.57,79.42,73.66, , , 
2019-11-06 22:45:00,80.49,78.00,73.05, , , 
2019-11-06 23:00:00,80.41,79.04,73.37, , , 
2019-11-06 23:15:00,80.57,78.44,73.29, , , 
2019-11-06 23:30:00,80.57,79.07,73.53, , , 
2019-11-06 23:45:00,80.49,79.82,73.73, , , 
2019-11-07 00:00:00,80.64,78.90,73.54, , , 
2019-11-07 00:15:00,80.57,78.44,73.29, , , 
2019-11-07 00:30:00,80.41,79.39,73.50, , , 
2019-11-07 00:45:00,80.34,79.04,73.29, , , 
2019-11-07 01:00:00,80.26,77.97,72.81, , , 
2019-11-07 01:15:00,80.34,78.98,73.27, , , 
2019-11-07 01:30:00,80.57,78.61,73.35, , , 
2019-11-07 01:45:00,80.64,78.44,73.36, , , 
2019-11-07 02:00:00,80.57,79.47,73.68, , , 
2019-11-07 02:15:00,80.49,79.53,73.63, , , 
2019-11-07 02:30:00,80.57,79.82,73.81, , , 
2019-11-07 02:45:00,80.18,79.42,73.28, , , 
2019-11-07 03:00:00,80.03,79.42,73.13, , , 
2019-11-07 03:15:00,79.87,80.65,73.44, , , 
2019-11-07 03:30:00,80.10,79.76,73.34, , , 
2019-11-07 03:45:00,80.10,80.73,73.70, , , 
2019-11-07 04:00:00,80.26,81.28,74.05, , , 
2019-11-07 04:15:00,80.34,80.36,73.79, , , 
2019-11-07 04:30:00,80.34,81.22,74.10, , , 
2019-11-07 04:45:00,79.95,81.71,73.90, , , 
2019-11-07 05:00:00,79.87,82.56,74.14, , , 
2019-11-07 05:15:00,80.10,79.87,73.38, , , 
2019-11-07 05:30:00,79.72,79.24,72.77, , , 
2019-11-07 05:45:00,79.72,81.16,73.48, , , 
2019-11-07 06:00:00,79.56,83.07,74.02, , , 
2019-11-07 06:15:00,79.56,78.03,72.16, , , 
2019-11-07 06:30:00,79.64,79.24,72.69, , , 
2019-11-07 06:45:00,79.56,80.73,73.17, , , 
2019-11-07 07:00:00,79.79,81.16,73.55, , , 
2019-11-07 07:15:00,80.80,80.93,74.45, , , 
2019-11-07 07:30:00,82.19,78.26,74.80, , , 
2019-11-07 07:45:00,83.73,74.51,74.82, , , 
2019-11-07 08:00:00,84.35,73.81,75.13, , , 
2019-11-07 08:15:00,83.89,75.21,75.25, , , 
2019-11-07 08:30:00,83.58,74.10,74.50, , , 
2019-11-07 08:45:00,83.27,77.05,75.37, , , 
2019-11-07 09:00:00,89.22,67.06,76.89, , , 
2019-11-07 09:15:00,89.14,65.82,76.26, , , 
2019-11-07 09:30:00,92.38,60.11,76.58, , , 
2019-11-07 09:45:00,93.77,56.39,75.95, , , 
2019-11-07 10:00:00,93.54,57.17,76.14, , , 
2019-11-07 10:15:00,94.62,58.50,77.85, , , 
2019-11-07 10:30:00,94.31,56.70,76.62, , , 
2019-11-07 10:45:00,92.69,60.91,77.27, , , 
2019-11-07 11:00:00,92.92,57.35,75.67, , , 
2019-11-07 11:15:00,92.84,57.85,75.86, , , 
2019-11-07 11:30:00,93.31,58.38,76.56, , , 
2019-11-07 11:45:00,93.62,56.39,75.80, , , 
2019-11-07 12:00:00,92.54,62.66,77.98, , , 
2019-11-07 12:15:00,92.92,58.84,76.44, , , 
2019-11-07 12:30:00,92.15,60.08,76.34, , , 
2019-11-07 12:45:00,90.37,60.70,74.99, , , 
2019-11-07 13:00:00,90.76,61.74,75.86, , , 
2019-11-07 13:15:00,91.15,57.70,74.19, , , 
2019-11-07 13:30:00,91.22,60.51,75.69, , , 
2019-11-07 13:45:00,91.30,61.77,76.38, , , 
2019-11-07 14:00:00,90.53,61.46,75.51, , , 
2019-11-07 14:15:00,89.45,62.38,74.94, , , 
2019-11-07 14:30:00,90.14,62.69,75.74, , , 
2019-11-07 14:45:00,90.30,63.21,76.13, , , 
2019-11-07 15:00:00,90.84,61.00,75.57, , , 
2019-11-07 15:15:00,90.61,61.22,75.46, , , 
2019-11-07 15:30:00,89.06,62.84,74.79, , , 
2019-11-07 15:45:00,88.68,64.55,75.23, , , 
2019-11-07 16:00:00,88.29,66.24,75.64, , , 
2019-11-07 16:15:00,84.89,72.78,75.23, , , 
2019-11-07 16:30:00,82.34,75.45,73.85, , , 
2019-11-07 16:45:00,82.27,76.81,74.31, , , 
2019-11-07 17:00:00,82.11,75.80,73.76, , , 
2019-11-07 17:15:00,81.88,74.33,72.96, , , 
2019-11-07 17:30:00,81.18,76.26,73.05, , , 
2019-11-07 17:45:00,80.80,77.05,72.98, , , 
2019-11-07 18:00:00,80.41,77.08,72.62, , , 
2019-11-07 18:15:00,80.26,77.57,72.66, , , 
2019-11-07 18:30:00,80.18,76.70,72.25, , , 
2019-11-07 18:45:00,80.34,78.12,72.94, , , 
2019-11-07 19:00:00,80.57,79.07,73.53, , , 
2019-11-07 19:15:00,80.72,76.76,72.79, , , 
2019-11-07 19:30:00,80.72,76.58,72.73, , , 
2019-11-07 19:45:00,80.49,78.52,73.25, , , 
2019-11-07 20:00:00,80.57,77.66,72.99, , , 
2019-11-07 20:15:00,80.64,79.07,73.60, , , 
2019-11-07 20:30:00,80.57,79.47,73.68, , , 
2019-11-07 20:45:00,80.57,79.87,73.83, , , 
2019-11-07 21:00:00,80.41,80.25,73.82, , , 
2019-11-07 21:15:00,80.64,76.61,72.66, , , 
2019-11-07 21:30:00,80.72,78.09,73.31, , , 
2019-11-07 21:45:00,80.57,78.55,73.33, , , 
2019-11-07 22:00:00,80.26,78.49,73.01, , , 
2019-11-07 22:15:00,79.49,83.41,74.07, , , 
2019-11-07 22:30:00,78.71,84.23,73.60, , , 
2019-11-07 22:45:00,78.95,84.37,73.88, , , 
2019-11-07 23:00:00,79.02,81.02,72.75, , , 
2019-11-07 23:15:00,78.56,83.83,73.31, , , 
2019-11-07 23:30:00,79.33,82.90,73.73, , , 
2019-11-07 23:45:00,79.33,82.47,73.58, , , 
2019-11-08 00:00:00,79.87,81.71,73.83, , , 
2019-11-08 00:15:00,79.87,81.11,73.61, , , 
2019-11-08 00:30:00,77.40,82.36,71.65, , , 
2019-11-08 00:45:00,76.09,90.14,73.04, , , 
2019-11-08 01:00:00,76.47,88.54,72.89, , , 
2019-11-08 01:15:00,76.78,88.45,73.16, , , 
2019-11-08 01:30:00,77.09,85.95,72.61, , , 
2019-11-08 01:45:00,77.09,85.83,72.57, , , 
2019-11-08 02:00:00,77.09,89.06,73.67, , , 
2019-11-08 02:15:00,76.71,87.23,72.67, , , 
2019-11-08 02:30:00,76.78,84.91,71.95, , , 
2019-11-08 02:45:00,76.94,85.02,72.14, , , 
2019-11-08 03:00:00,76.94,85.78,72.40, , , 
2019-11-08 03:15:00,77.25,85.97,72.77, , , 
2019-11-08 03:30:00,77.48,85.52,72.85, , , 
2019-11-08 03:45:00,77.79,85.47,73.13, , , 
2019-11-08 04:00:00,76.71,89.34,73.39, , , 
2019-11-08 04:15:00,75.55,90.94,72.77, , , 
2019-11-08 04:30:00,74.78,91.27,72.11, , , 
2019-11-08 04:45:00,73.93,92.03,71.52, , , 
2019-11-08 05:00:00,74.16,93.80,72.31, , , 
2019-11-08 05:15:00,74.00,92.91,71.87, , , 
2019-11-08 05:30:00,73.93,93.88,72.11, , , 
2019-11-08 05:45:00,74.23,93.80,72.39, , , 
2019-11-08 06:00:00,74.31,93.50,72.37, , , 
2019-11-08 06:15:00,74.70,92.69,72.49, , , 
2019-11-08 06:30:00,75.16,93.07,73.07, , , 
2019-11-08 06:45:00,76.47,92.82,74.30, , , 
2019-11-08 07:00:00,77.71,89.15,74.31, , , 
2019-11-08 07:15:00,79.49,88.01,75.68, , , 
2019-11-08 07:30:00,81.42,84.12,76.21, , , 
2019-11-08 07:45:00,83.42,79.21,76.36, , , 
2019-11-08 08:00:00,84.66,76.67,76.57, , , 
2019-11-08 08:15:00,86.59,71.95,76.51, , , 
2019-11-08 08:30:00,87.67,70.67,77.01, , , 
2019-11-08 08:45:00,86.13,71.48,75.87, , , 
2019-11-08 09:00:00,88.44,68.47,76.79, , , 
2019-11-08 09:15:00,89.52,66.12,76.76, , , 
2019-11-08 09:30:00,89.91,65.91,77.03, , , 
2019-11-08 09:45:00,90.45,65.94,77.56, , , 
2019-11-08 10:00:00,89.99,64.67,76.53, , , 
2019-11-08 10:15:00,89.06,63.85,75.27, , , 
2019-11-08 10:30:00,91.53,62.32,76.87, , , 
2019-11-08 10:45:00,90.99,62.26,76.33, , , 
2019-11-08 11:00:00,91.84,59.06,75.54, , , 
2019-11-08 11:15:00,91.30,62.54,76.76, , , 
2019-11-08 11:30:00,91.61,61.80,76.69, , , 
2019-11-08 11:45:00,92.30,59.55,76.22, , , 
2019-11-08 12:00:00,91.45,60.54,75.92, , , 
2019-11-08 12:15:00,91.61,60.82,76.21, , , 
2019-11-08 12:30:00,92.23,60.85,76.80, , , 
2019-11-08 12:45:00,91.69,61.31,76.52, , , 
2019-11-08 13:00:00,91.61,60.05,75.82, , , 
2019-11-08 13:15:00,91.61,61.06,76.33, , , 
2019-11-08 13:30:00,90.37,61.46,75.36, , , 
2019-11-08 13:45:00,90.76,63.24,76.58, , , 
2019-11-08 14:00:00,89.45,64.61,75.99, , , 
2019-11-08 14:15:00,89.99,65.15,76.76, , , 
2019-11-08 14:30:00,91.15,62.78,76.73, , , 
2019-11-08 14:45:00,89.52,64.36,75.95, , , 
2019-11-08 15:00:00,87.59,67.72,75.65, , , 
2019-11-08 15:15:00,88.68,68.44,76.99, , , 
2019-11-08 15:30:00,88.75,66.27,76.10, , , 
2019-11-08 15:45:00,88.75,67.03,76.44, , , 
2019-11-08 16:00:00,86.67,68.71,75.20, , , 
2019-11-08 16:15:00,86.59,69.69,75.55, , , 
2019-11-08 16:30:00,85.66,70.08,74.83, , , 
2019-11-08 16:45:00,83.96,74.13,74.89, , , 
2019-11-08 17:00:00,82.96,75.01,74.27, , , 
2019-11-08 17:15:00,82.50,75.53,74.03, , , 
2019-11-08 17:30:00,82.11,76.32,73.97, , , 
2019-11-08 17:45:00,81.73,77.74,74.15, , , 
2019-11-08 18:00:00,81.65,77.68,74.05, , , 
2019-11-08 18:15:00,81.34,78.23,73.96, , , 
2019-11-08 18:30:00,81.18,78.55,73.93, , , 
2019-11-08 18:45:00,81.18,79.42,74.26, , , 
2019-11-08 19:00:00,81.18,79.42,74.26, , , 
2019-11-08 19:15:00,80.95,80.45,74.42, , , 
2019-11-08 19:30:00,80.95,79.39,74.02, , , 
2019-11-08 19:45:00,81.11,79.59,74.25, , , 
2019-11-08 20:00:00,81.11,81.45,74.94, , , 
2019-11-08 20:15:00,80.95,79.85,74.19, , , 
2019-11-08 20:30:00,80.88,80.31,74.29, , , 
2019-11-08 20:45:00,80.64,81.79,74.61, , , 
2019-11-08 21:00:00,80.49,81.65,74.41, , , 
2019-11-08 21:15:00,80.72,81.68,74.65, , , 
2019-11-08 21:30:00,80.80,80.93,74.45, , , 
2019-11-08 21:45:00,80.72,81.39,74.54, , , 
2019-11-08 22:00:00,80.72,79.96,74.01, , , 
2019-11-08 22:15:00,80.64,80.73,74.22, , , 
2019-11-08 22:30:00,80.18,80.28,73.60, , , 
2019-11-08 22:45:00,77.71,85.02,72.90, , , 
2019-11-08 23:00:00,76.78,89.89,73.65, , , 
2019-11-08 23:15:00,77.17,88.51,73.56, , , 
2019-11-08 23:30:00,77.09,89.51,73.82, , , 
2019-11-08 23:45:00,77.63,90.47,74.68, , , 
2019-11-09 00:00:00,78.25,88.32,74.56, , , 
2019-11-09 00:15:00,78.56,87.48,74.58, , , 
2019-11-09 00:30:00,78.87,85.58,74.23, , , 
2019-11-09 00:45:00,79.10,81.59,73.03, , , 
2019-11-09 01:00:00,78.79,83.86,73.55, , , 
2019-11-09 01:15:00,79.18,84.74,74.24, , , 
2019-11-09 01:30:00,79.33,81.05,73.06, , , 
2019-11-09 01:45:00,78.95,83.89,73.71, , , 
2019-11-09 02:00:00,78.79,82.96,73.23, , , 
2019-11-09 02:15:00,78.79,83.75,73.51, , , 
2019-11-09 02:30:00,79.02,83.47,73.63, , , 
2019-11-09 02:45:00,79.10,83.95,73.88, , , 
2019-11-09 03:00:00,79.25,83.04,73.71, , , 
2019-11-09 03:15:00,79.02,85.16,74.23, , , 
2019-11-09 03:30:00,79.25,83.49,73.87, , , 
2019-11-09 03:45:00,79.10,83.01,73.55, , , 
2019-11-09 04:00:00,79.10,83.35,73.67, , , 
2019-11-09 04:15:00,78.79,82.39,73.02, , , 
2019-11-09 04:30:00,78.48,83.86,73.25, , , 
2019-11-09 04:45:00,78.71,83.86,73.47, , , 
2019-11-09 05:00:00,78.71,83.33,73.28, , , 
2019-11-09 05:15:00,78.71,84.31,73.63, , , 
2019-11-09 05:30:00,79.18,84.26,74.07, , , 
2019-11-09 05:45:00,79.25,81.05,72.99, , , 
2019-11-09 06:00:00,79.18,79.70,72.41, , , 
2019-11-09 06:15:00,79.02,81.19,72.81, , , 
2019-11-09 06:30:00,78.95,80.68,72.55, , , 
2019-11-09 06:45:00,79.72,82.05,73.80, , , 
2019-11-09 07:00:00,80.80,80.76,74.39, , , 
2019-11-09 07:15:00,82.73,76.49,74.63, , , 
2019-11-09 07:30:00,84.58,73.25,75.12, , , 
2019-11-09 07:45:00,85.12,71.36,74.86, , , 
2019-11-09 08:00:00,86.51,70.20,75.70, , , 
2019-11-09 08:15:00,88.37,68.47,76.71, , , 
2019-11-09 08:30:00,89.22,65.33,76.11, , , 
2019-11-09 08:45:00,89.83,63.66,75.91, , , 
2019-11-09 09:00:00,90.91,62.26,76.26, , , 
2019-11-09 09:15:00,92.15,60.85,76.73, , , 
2019-11-09 09:30:00,93.23,60.45,77.54, , , 
2019-11-09 09:45:00,92.77,61.16,77.46, , , 
2019-11-09 10:00:00,92.46,62.63,77.89, , , 
2019-11-09 10:15:00,92.84,60.66,77.29, , , 
2019-11-09 10:30:00,94.23,59.99,78.25, , , 
2019-11-09 10:45:00,93.46,60.45,77.76, , , 
2019-11-09 11:00:00,92.07,60.33,76.40, , , 
2019-11-09 11:15:00,93.31,59.40,77.09, , , 
2019-11-09 11:30:00,93.62,59.18,77.26, , , 
2019-11-09 11:45:00,93.54,58.91,77.05, , , 
2019-11-09 12:00:00,92.69,61.16,77.39, , , 
2019-11-09 12:15:00,93.54,59.15,77.18, , , 
2019-11-09 12:30:00,92.54,61.89,77.61, , , 
2019-11-09 12:45:00,93.31,60.70,77.74, , , 
2019-11-09 13:00:00,93.08,59.65,76.99, , , 
2019-11-09 13:15:00,92.54,59.37,76.35, , , 
2019-11-09 13:30:00,91.15,62.26,76.48, , , 
2019-11-09 13:45:00,91.45,62.29,76.78, , , 
2019-11-09 14:00:00,92.00,60.08,76.20, , , 
2019-11-09 14:15:00,92.30,61.13,77.01, , , 
2019-11-09 14:30:00,92.00,62.35,77.32, , , 
2019-11-09 14:45:00,90.53,63.21,76.35, , , 
2019-11-09 15:00:00,90.76,63.73,76.82, , , 
2019-11-09 15:15:00,89.06,69.01,77.61, , , 
2019-11-09 15:30:00,87.83,71.62,77.56, , , 
2019-11-09 15:45:00,86.59,66.33,74.07, , , 
2019-11-09 16:00:00,83.73,76.09,75.45, , , 
2019-11-09 16:15:00,84.66,74.13,75.56, , , 
2019-11-09 16:30:00,84.12,75.24,75.48, , , 
2019-11-09 16:45:00,82.96,74.63,74.12, , , 
2019-11-09 17:00:00,80.72,77.22,72.97, , , 
2019-11-09 17:15:00,80.57,76.26,72.45, , , 
2019-11-09 17:30:00,80.34,78.06,72.92, , , 
2019-11-09 17:45:00,79.95,78.93,72.87, , , 
2019-11-09 18:00:00,79.56,78.95,72.51, , , 
2019-11-09 18:15:00,79.33,77.83,71.86, , , 
2019-11-09 18:30:00,79.33,78.46,72.10, , , 
2019-11-09 18:45:00,79.18,79.70,72.41, , , 
2019-11-09 19:00:00,79.18,81.68,73.14, , , 
2019-11-09 19:15:00,79.25,83.38,73.83, , , 
2019-11-09 19:30:00,79.56,83.86,74.31, , , 
2019-11-09 19:45:00,79.79,80.76,73.41, , , 
2019-11-09 20:00:00,80.03,80.85,73.66, , , 
2019-11-09 20:15:00,80.03,80.68,73.60, , , 
2019-11-09 20:30:00,80.03,80.28,73.45, , , 
2019-11-09 20:45:00,80.10,80.79,73.72, , , 
2019-11-09 21:00:00,80.18,80.82,73.80, , , 
2019-11-09 21:15:00,79.95,80.73,73.55, , , 
2019-11-09 21:30:00,79.87,81.22,73.65, , , 
2019-11-09 21:45:00,79.64,82.16,73.77, , , 
2019-11-09 22:00:00,79.72,82.08,73.81, , , 
2019-11-09 22:15:00,79.72,82.98,74.14, , , 
2019-11-09 22:30:00,79.72,83.07,74.17, , , 
2019-11-09 22:45:00,79.49,85.24,74.72, , , 
2019-11-09 23:00:00,78.02,88.73,74.48, , , 
2019-11-09 23:15:00,77.79,89.04,74.35, , , 
2019-11-09 23:30:00,77.94,89.51,74.66, , , 
2019-11-09 23:45:00,78.02,88.62,74.44, , , 
2019-11-10 00:00:00,77.63,88.54,74.03, , , 
2019-11-10 00:15:00,78.10,86.50,73.79, , , 
2019-11-10 00:30:00,78.33,85.95,73.83, , , 
2019-11-10 00:45:00,78.64,85.55,73.99, , , 
2019-11-10 01:00:00,79.10,85.75,74.52, , , 
2019-11-10 01:15:00,79.10,85.16,74.31, , , 
2019-11-10 01:30:00,79.10,84.29,74.00, , , 
2019-11-10 01:45:00,79.33,84.77,74.40, , , 
2019-11-10 02:00:00,79.41,83.41,73.99, , , 
2019-11-10 02:15:00,79.02,85.24,74.26, , , 
2019-11-10 02:30:00,79.02,86.09,74.56, , , 
2019-11-10 02:45:00,79.02,84.34,73.95, , , 
2019-11-10 03:00:00,79.10,84.40,74.04, , , 
2019-11-10 03:15:00,79.25,83.95,74.03, , , 
2019-11-10 03:30:00,79.33,83.86,74.08, , , 
2019-11-10 03:45:00,79.25,84.26,74.14, , , 
2019-11-10 04:00:00,79.25,83.92,74.02, , , 
2019-11-10 04:15:00,79.18,85.30,74.44, , , 
2019-11-10 04:30:00,78.95,86.03,74.46, , , 
2019-11-10 04:45:00,78.95,85.58,74.31, , , 
2019-11-10 05:00:00,79.10,85.64,74.48, , , 
2019-11-10 05:15:00,79.33,85.22,74.56, , , 
2019-11-10 05:30:00,79.02,84.71,74.08, , , 
2019-11-10 05:45:00,79.18,85.64,74.55, , , 
2019-11-10 06:00:00,78.95,85.27,74.20, , , 
2019-11-10 06:15:00,78.79,86.95,74.63, , , 
2019-11-10 06:30:00,78.95,87.04,74.81, , , 
2019-11-10 06:45:00,79.49,84.77,74.55, , , 
2019-11-10 07:00:00,80.41,82.62,74.69, , , 
2019-11-10 07:15:00,81.88,80.02,75.16, , , 
2019-11-10 07:30:00,83.35,75.04,74.65, , , 
2019-11-10 07:45:00,84.51,74.16,75.42, , , 
2019-11-10 08:00:00,86.51,70.58,75.86, , , 
2019-11-10 08:15:00,86.90,70.17,76.05, , , 
2019-11-10 08:30:00,88.13,67.75,76.17, , , 
2019-11-10 08:45:00,89.83,64.91,76.50, , , 
2019-11-10 09:00:00,90.91,64.24,77.21, , , 
2019-11-10 09:15:00,91.15,64.52,77.55, , , 
2019-11-10 09:30:00,92.46,61.89,77.53, , , 
2019-11-10 09:45:00,93.54,61.22,78.22, , , 
2019-11-10 10:00:00,89.68,65.40,76.57, , , 
2019-11-10 10:15:00,89.52,65.12,76.30, , , 
2019-11-10 10:30:00,89.52,66.36,76.87, , , 
2019-11-10 10:45:00,90.76,65.97,77.87, , , 
2019-11-10 11:00:00,90.61,63.97,76.79, , , 
2019-11-10 11:15:00,90.45,64.21,76.75, , , 
2019-11-10 11:30:00,90.99,61.77,76.09, , , 
2019-11-10 11:45:00,91.92,59.80,75.99, , , 
2019-11-10 12:00:00,92.00,61.34,76.83, , , 
2019-11-10 12:15:00,92.00,57.76,75.01, , , 
2019-11-10 12:30:00,91.22,59.77,75.32, , , 
2019-11-10 12:45:00,91.45,59.77,75.54, , , 
2019-11-10 13:00:00,91.22,59.46,75.17, , , 
2019-11-10 13:15:00,90.68,59.96,74.91, , , 
2019-11-10 13:30:00,90.37,61.46,75.36, , , 
2019-11-10 13:45:00,91.45,60.79,76.05, , , 
2019-11-10 14:00:00,90.76,61.25,75.62, , , 
2019-11-10 14:15:00,91.07,63.02,76.77, , , 
2019-11-10 14:30:00,89.76,66.87,77.33, , , 
2019-11-10 14:45:00,87.98,68.86,76.52, , , 
2019-11-10 15:00:00,87.36,68.14,75.61, , , 
2019-11-10 15:15:00,88.98,66.78,76.55, , , 
2019-11-10 15:30:00,87.21,71.09,76.74, , , 
2019-11-10 15:45:00,88.52,67.48,76.42, , , 
2019-11-10 16:00:00,86.59,69.21,75.35, , , 
2019-11-10 16:15:00,84.66,71.45,74.45, , , 
2019-11-10 16:30:00,84.81,71.98,74.82, , , 
2019-11-10 16:45:00,84.97,70.56,74.37, , , 
2019-11-10 17:00:00,83.73,71.86,73.73, , , 
2019-11-10 17:15:00,82.73,72.57,73.06, , , 
