Serial Number:20485855 --

"Date Time, GMT -0400","Temp, (*F)","RH, (%)","DewPt, (*F)","Host Connect","Button Down","EOF"
2020-01-21 11:00:00,81.18,78.15,73.78, , , 
2020-01-21 11:15:00,79.79,78.87,72.70, , , 
2020-01-21 11:30:00,79.56,79.70,72.79, , , 
2020-01-21 11:45:00,79.79,75.59,71.44, , , 
2020-01-21 12:00:00,81.57,74.95,72.91, , , 
2020-01-21 12:15:00,85.51,68.05,73.80, , , 
2020-01-21 12:30:00,87.05,65.40,74.09, , , 
2020-01-21 12:45:00,90.76,59.18,74.59, , , 
2020-01-21 13:00:00,90.91,57.45,73.85, , , 
2020-01-21 13:15:00,93.08,55.04,74.58, , , 
2020-01-21 13:30:00,94.16,53.03,74.46, , , 
2020-01-21 13:45:00,92.69,54.01,73.65, , , 
2020-01-21 14:00:00,87.13,61.68,72.42, , , 
2020-01-21 14:15:00,85.82,62.05,71.36, , , 
2020-01-21 14:30:00,84.97,64.46,71.68, , , 
2020-01-21 14:45:00,87.29,61.43,72.44, , , 
2020-01-21 15:00:00,88.44,58.75,72.21, , , 
2020-01-21 15:15:00,89.14,57.79,72.37, , , 
2020-01-21 15:30:00,90.06,56.61,72.61, , , 
2020-01-21 15:45:00,88.21,59.25,72.24, , , 
2020-01-21 16:00:00,88.60,57.51,71.72, , , 
2020-01-21 16:15:00,88.83,56.48,71.40, , , 
2020-01-21 16:30:00,86.20,59.83,70.65, , , 
2020-01-21 16:45:00,84.12,63.15,70.27, , , 
2020-01-21 17:00:00,81.73,65.61,69.13, , , 
2020-01-21 17:15:00,80.26,67.09,68.38, , , 
2020-01-21 17:30:00,79.49,68.53,68.27, , , 
2020-01-21 17:45:00,78.71,70.23,68.24, , , 
2020-01-21 18:00:00,77.79,71.09,67.71, , , 
2020-01-21 18:15:00,77.09,73.48,68.01, , , 
2020-01-21 18:30:00,76.71,73.75,67.74, , , 
2020-01-21 18:45:00,76.40,74.39,67.69, , , 
2020-01-21 19:00:00,76.17,74.25,67.41, , , 
2020-01-21 19:15:00,76.09,74.25,67.34, , , 
2020-01-21 19:30:00,76.01,74.66,67.42, , , 
2020-01-21 19:45:00,75.93,75.56,67.70, , , 
2020-01-21 20:00:00,75.78,76.49,67.91, , , 
2020-01-21 20:15:00,75.70,76.58,67.87, , , 
2020-01-21 20:30:00,75.70,76.52,67.84, , , 
2020-01-21 20:45:00,75.62,77.10,67.99, , , 
2020-01-21 21:00:00,75.62,77.57,68.16, , , 
2020-01-21 21:15:00,75.55,77.92,68.22, , , 
2020-01-21 21:30:00,75.62,77.92,68.29, , , 
2020-01-21 21:45:00,75.70,78.32,68.52, , , 
2020-01-21 22:00:00,75.47,78.81,68.48, , , 
2020-01-21 22:15:00,75.47,80.65,69.15, , , 
2020-01-21 22:30:00,75.39,80.71,69.10, , , 
2020-01-21 22:45:00,75.32,81.08,69.16, , , 
2020-01-21 23:00:00,75.08,81.16,68.96, , , 
2020-01-21 23:15:00,74.78,81.08,68.63, , , 
2020-01-21 23:30:00,74.31,81.42,68.30, , , 
2020-01-21 23:45:00,73.85,82.36,68.18, , , 
2020-01-22 00:00:00,73.77,82.25,68.07, , , 
2020-01-22 00:15:00,74.08,81.93,68.26, , , 
2020-01-22 00:30:00,74.31,80.62,68.01, , , 
2020-01-22 00:45:00,74.39,81.99,68.58, , , 
2020-01-22 01:00:00,74.62,80.51,68.27, , , 
2020-01-22 01:15:00,75.01,80.08,68.49, , , 
2020-01-22 01:30:00,75.24,79.65,68.56, , , 
2020-01-22 01:45:00,75.47,79.73,68.82, , , 
2020-01-22 02:00:00,75.39,79.85,68.78, , , 
2020-01-22 02:15:00,75.39,81.05,69.22, , , 
2020-01-22 02:30:00,74.93,82.50,69.29, , , 
2020-01-22 02:45:00,74.39,83.66,69.17, , , 
2020-01-22 03:00:00,74.16,83.64,68.93, , , 
2020-01-22 03:15:00,73.93,83.18,68.55, , , 
2020-01-22 03:30:00,73.69,83.24,68.34, , , 
2020-01-22 03:45:00,73.46,83.69,68.27, , , 
2020-01-22 04:00:00,73.31,84.57,68.42, , , 
2020-01-22 04:15:00,73.62,84.51,68.71, , , 
2020-01-22 04:30:00,73.93,84.62,69.05, , , 
2020-01-22 04:45:00,74.39,84.26,69.38, , , 
2020-01-22 05:00:00,74.54,84.74,69.69, , , 
2020-01-22 05:15:00,74.54,84.29,69.54, , , 
2020-01-22 05:30:00,74.47,84.14,69.41, , , 
2020-01-22 05:45:00,74.62,84.62,69.73, , , 
2020-01-22 06:00:00,75.01,83.75,69.80, , , 
2020-01-22 06:15:00,75.24,84.34,70.24, , , 
2020-01-22 06:30:00,74.93,83.33,69.58, , , 
2020-01-22 06:45:00,74.62,83.35,69.29, , , 
2020-01-22 07:00:00,74.70,83.30,69.34, , , 
2020-01-22 07:15:00,74.78,82.93,69.29, , , 
2020-01-22 07:30:00,76.09,82.10,70.28, , , 
2020-01-22 07:45:00,78.64,76.93,70.84, , , 
2020-01-22 08:00:00,79.02,75.97,70.84, , , 
2020-01-22 08:15:00,80.03,76.20,71.91, , , 
2020-01-22 08:30:00,82.73,71.18,72.49, , , 
2020-01-22 08:45:00,85.28,66.69,72.99, , , 
2020-01-22 09:00:00,85.66,66.24,73.15, , , 
2020-01-22 09:15:00,88.06,64.73,74.73, , , 
2020-01-22 09:30:00,90.37,60.20,74.74, , , 
2020-01-22 09:45:00,92.23,57.29,74.99, , , 
2020-01-22 10:00:00,91.30,59.00,75.00, , , 
2020-01-22 10:15:00,93.31,56.36,75.50, , , 
2020-01-22 10:30:00,95.55,52.40,75.38, , , 
2020-01-22 10:45:00,96.86,51.99,76.35, , , 
2020-01-22 11:00:00,98.25,48.87,75.76, , , 
2020-01-22 11:15:00,97.09,50.15,75.48, , , 
2020-01-22 11:30:00,94.54,52.81,74.69, , , 
2020-01-22 11:45:00,95.47,52.62,75.44, , , 
2020-01-22 12:00:00,97.48,49.13,75.21, , , 
2020-01-22 12:15:00,98.95,48.65,76.26, , , 
2020-01-22 12:30:00,98.02,48.39,75.25, , , 
2020-01-22 12:45:00,97.09,50.08,75.44, , , 
2020-01-22 13:00:00,97.32,48.52,74.70, , , 
2020-01-22 13:15:00,97.63,47.81,74.54, , , 
2020-01-22 13:30:00,97.56,48.01,74.59, , , 
2020-01-22 13:45:00,94.93,50.27,73.58, , , 
2020-01-22 14:00:00,91.45,54.38,72.72, , , 
2020-01-22 14:15:00,88.37,58.22,71.87, , , 
2020-01-22 14:30:00,87.36,59.40,71.52, , , 
2020-01-22 14:45:00,89.52,56.82,72.23, , , 
2020-01-22 15:00:00,90.30,54.82,71.88, , , 
2020-01-22 15:15:00,91.92,53.44,72.62, , , 
2020-01-22 15:30:00,92.38,52.90,72.75, , , 
2020-01-22 15:45:00,89.52,57.07,72.36, , , 
2020-01-22 16:00:00,87.05,59.40,71.23, , , 
2020-01-22 16:15:00,84.89,61.95,70.44, , , 
2020-01-22 16:30:00,83.42,63.82,69.93, , , 
2020-01-22 16:45:00,82.73,65.46,70.01, , , 
2020-01-22 17:00:00,82.19,66.87,70.13, , , 
2020-01-22 17:15:00,81.42,68.20,69.97, , , 
2020-01-22 17:30:00,80.41,69.93,69.75, , , 
2020-01-22 17:45:00,79.95,70.79,69.66, , , 
2020-01-22 18:00:00,79.02,72.19,69.34, , , 
2020-01-22 18:15:00,78.56,73.22,69.31, , , 
2020-01-22 18:30:00,78.33,73.51,69.21, , , 
2020-01-22 18:45:00,78.25,74.01,69.33, , , 
2020-01-22 19:00:00,77.94,75.50,69.62, , , 
2020-01-22 19:15:00,77.79,77.71,70.32, , , 
2020-01-22 19:30:00,77.25,77.28,69.63, , , 
2020-01-22 19:45:00,76.86,77.60,69.37, , , 
2020-01-22 20:00:00,76.86,77.66,69.39, , , 
2020-01-22 20:15:00,76.71,77.10,69.04, , , 
2020-01-22 20:30:00,76.55,79.01,69.60, , , 
2020-01-22 20:45:00,76.55,78.61,69.45, , , 
2020-01-22 21:00:00,76.47,77.66,69.02, , , 
2020-01-22 21:15:00,76.55,78.09,69.26, , , 
2020-01-22 21:30:00,76.86,78.00,69.53, , , 
2020-01-22 21:45:00,77.17,78.20,69.90, , , 
2020-01-22 22:00:00,77.32,77.71,69.87, , , 
2020-01-22 22:15:00,77.48,78.12,70.17, , , 
2020-01-22 22:30:00,77.40,78.06,70.07, , , 
2020-01-22 22:45:00,77.48,76.32,69.49, , , 
2020-01-22 23:00:00,77.48,75.91,69.33, , , 
2020-01-22 23:15:00,77.56,74.89,69.01, , , 
2020-01-22 23:30:00,77.63,74.95,69.10, , , 
2020-01-22 23:45:00,77.71,74.54,69.02, , , 
2020-01-23 00:00:00,77.79,73.89,68.84, , , 
2020-01-23 00:15:00,77.79,73.60,68.72, , , 
2020-01-23 00:30:00,77.86,73.98,68.95, , , 
2020-01-23 00:45:00,77.79,74.95,69.25, , , 
2020-01-23 01:00:00,77.71,75.47,69.38, , , 
2020-01-23 01:15:00,77.71,75.42,69.36, , , 
2020-01-23 01:30:00,77.63,75.82,69.44, , , 
2020-01-23 01:45:00,77.56,75.94,69.41, , , 
2020-01-23 02:00:00,77.48,76.32,69.49, , , 
2020-01-23 02:15:00,77.01,76.35,69.05, , , 
2020-01-23 02:30:00,77.01,78.03,69.69, , , 
2020-01-23 02:45:00,76.94,78.18,69.67, , , 
2020-01-23 03:00:00,76.94,77.25,69.32, , , 
2020-01-23 03:15:00,77.09,78.09,69.78, , , 
2020-01-23 03:30:00,77.17,78.09,69.86, , , 
2020-01-23 03:45:00,77.17,78.20,69.90, , , 
2020-01-23 04:00:00,77.17,77.57,69.66, , , 
2020-01-23 04:15:00,77.25,78.03,69.91, , , 
2020-01-23 04:30:00,77.09,77.10,69.41, , , 
2020-01-23 04:45:00,76.94,77.66,69.47, , , 
2020-01-23 05:00:00,76.94,77.13,69.27, , , 
2020-01-23 05:15:00,77.01,76.81,69.23, , , 
2020-01-23 05:30:00,77.25,76.70,69.41, , , 
2020-01-23 05:45:00,77.25,77.10,69.56, , , 
2020-01-23 06:00:00,77.25,77.10,69.56, , , 
2020-01-23 06:15:00,77.09,78.20,69.83, , , 
2020-01-23 06:30:00,77.09,78.15,69.80, , , 
2020-01-23 06:45:00,77.01,78.20,69.75, , , 
2020-01-23 07:00:00,76.94,78.18,69.67, , , 
2020-01-23 07:15:00,77.25,78.15,69.95, , , 
2020-01-23 07:30:00,77.48,77.19,69.82, , , 
2020-01-23 07:45:00,78.33,76.90,70.53, , , 
2020-01-23 08:00:00,79.49,76.09,71.34, , , 
2020-01-23 08:15:00,80.26,73.83,71.20, , , 
2020-01-23 08:30:00,82.57,71.09,72.30, , , 
2020-01-23 08:45:00,84.20,68.32,72.67, , , 
2020-01-23 09:00:00,85.05,67.54,73.14, , , 
2020-01-23 09:15:00,87.67,64.94,74.46, , , 
2020-01-23 09:30:00,89.60,60.63,74.23, , , 
2020-01-23 09:45:00,89.06,61.83,74.31, , , 
2020-01-23 10:00:00,87.90,61.98,73.29, , , 
2020-01-23 10:15:00,86.98,64.88,73.78, , , 
2020-01-23 10:30:00,88.68,62.29,74.16, , , 
2020-01-23 10:45:00,89.22,61.59,74.33, , , 
2020-01-23 11:00:00,90.91,60.23,75.26, , , 
2020-01-23 11:15:00,94.39,55.42,76.00, , , 
2020-01-23 11:30:00,94.85,53.91,75.60, , , 
2020-01-23 11:45:00,96.47,51.10,75.48, , , 
2020-01-23 12:00:00,96.17,51.86,75.64, , , 
2020-01-23 12:15:00,96.24,52.18,75.89, , , 
2020-01-23 12:30:00,96.01,51.32,75.18, , , 
2020-01-23 12:45:00,97.56,49.60,75.58, , , 
2020-01-23 13:00:00,96.47,50.31,75.01, , , 
2020-01-23 13:15:00,96.78,50.15,75.20, , , 
2020-01-23 13:30:00,95.70,51.64,75.09, , , 
2020-01-23 13:45:00,96.78,50.66,75.50, , , 
2020-01-23 14:00:00,93.08,54.01,74.01, , , 
2020-01-23 14:15:00,92.46,54.48,73.70, , , 
2020-01-23 14:30:00,93.00,54.54,74.23, , , 
2020-01-23 14:45:00,94.16,53.60,74.78, , , 
2020-01-23 15:00:00,94.08,53.60,74.71, , , 
2020-01-23 15:15:00,93.46,53.76,74.23, , , 
2020-01-23 15:30:00,91.30,56.45,73.68, , , 
2020-01-23 15:45:00,90.30,58.41,73.76, , , 
2020-01-23 16:00:00,88.98,60.08,73.38, , , 
2020-01-23 16:15:00,89.60,57.60,72.70, , , 
2020-01-23 16:30:00,87.75,59.43,71.90, , , 
2020-01-23 16:45:00,85.74,62.05,71.28, , , 
2020-01-23 17:00:00,84.43,64.39,71.14, , , 
2020-01-23 17:15:00,83.27,66.48,70.98, , , 
2020-01-23 17:30:00,82.27,68.77,71.02, , , 
2020-01-23 17:45:00,81.49,71.00,71.23, , , 
2020-01-23 18:00:00,80.80,72.01,70.98, , , 
2020-01-23 18:15:00,80.18,71.98,70.37, , , 
2020-01-23 18:30:00,79.72,73.60,70.58, , , 
2020-01-23 18:45:00,79.41,75.07,70.86, , , 
2020-01-23 19:00:00,79.10,75.97,70.92, , , 
2020-01-23 19:15:00,79.02,75.50,70.66, , , 
2020-01-23 19:30:00,78.79,75.88,70.59, , , 
2020-01-23 19:45:00,78.64,76.47,70.66, , , 
2020-01-23 20:00:00,78.71,77.45,71.12, , , 
2020-01-23 20:15:00,78.79,77.89,71.35, , , 
2020-01-23 20:30:00,79.02,78.29,71.73, , , 
2020-01-23 20:45:00,78.95,78.23,71.64, , , 
2020-01-23 21:00:00,78.87,77.83,71.41, , , 
2020-01-23 21:15:00,78.71,78.78,71.62, , , 
2020-01-23 21:30:00,78.79,78.87,71.73, , , 
2020-01-23 21:45:00,78.71,79.24,71.79, , , 
2020-01-23 22:00:00,78.56,79.30,71.66, , , 
2020-01-23 22:15:00,78.56,79.65,71.79, , , 
2020-01-23 22:30:00,78.64,80.05,72.01, , , 
2020-01-23 22:45:00,78.56,81.02,72.30, , , 
2020-01-23 23:00:00,78.25,80.99,71.99, , , 
2020-01-23 23:15:00,78.10,80.62,71.70, , , 
2020-01-23 23:30:00,77.86,80.08,71.27, , , 
2020-01-23 23:45:00,77.79,81.51,71.72, , , 
2020-01-24 00:00:00,77.63,81.36,71.52, , , 
2020-01-24 00:15:00,77.09,81.88,71.18, , , 
2020-01-24 00:30:00,76.86,82.62,71.22, , , 
2020-01-24 00:45:00,76.78,82.30,71.03, , , 
2020-01-24 01:00:00,76.40,83.49,71.07, , , 
2020-01-24 01:15:00,76.17,83.47,70.84, , , 
2020-01-24 01:30:00,76.17,83.01,70.68, , , 
2020-01-24 01:45:00,76.24,84.03,71.11, , , 
2020-01-24 02:00:00,76.09,84.34,71.07, , , 
2020-01-24 02:15:00,75.62,85.19,70.91, , , 
2020-01-24 02:30:00,75.47,85.19,70.76, , , 
2020-01-24 02:45:00,75.47,85.64,70.91, , , 
2020-01-24 03:00:00,75.70,85.30,71.02, , , 
2020-01-24 03:15:00,75.70,82.96,70.20, , , 
2020-01-24 03:30:00,75.32,86.50,71.06, , , 
2020-01-24 03:45:00,75.01,87.87,71.22, , , 
2020-01-24 04:00:00,74.70,88.32,71.06, , , 
2020-01-24 04:15:00,74.70,88.65,71.17, , , 
2020-01-24 04:30:00,74.54,88.73,71.05, , , 
2020-01-24 04:45:00,74.47,88.70,70.96, , , 
2020-01-24 05:00:00,74.54,89.17,71.20, , , 
2020-01-24 05:15:00,74.31,88.26,70.66, , , 
2020-01-24 05:30:00,74.00,88.65,70.49, , , 
2020-01-24 05:45:00,73.77,89.06,70.40, , , 
2020-01-24 06:00:00,73.77,89.95,70.69, , , 
2020-01-24 06:15:00,73.85,90.28,70.87, , , 
2020-01-24 06:30:00,73.54,89.48,70.30, , , 
2020-01-24 06:45:00,73.31,88.90,69.88, , , 
2020-01-24 07:00:00,73.46,88.48,69.90, , , 
2020-01-24 07:15:00,73.77,88.07,70.07, , , 
2020-01-24 07:30:00,75.16,88.37,71.54, , , 
2020-01-24 07:45:00,76.63,85.44,71.98, , , 
2020-01-24 08:00:00,78.48,81.53,72.41, , , 
2020-01-24 08:15:00,79.64,78.95,72.58, , , 
2020-01-24 08:30:00,81.11,77.54,73.47, , , 
2020-01-24 08:45:00,84.58,73.78,75.34, , , 
2020-01-24 09:00:00,88.68,65.27,75.57, , , 
2020-01-24 09:15:00,91.69,62.57,77.14, , , 
2020-01-24 09:30:00,94.31,58.22,77.42, , , 
2020-01-24 09:45:00,97.71,53.88,78.22, , , 
2020-01-24 10:00:00,99.64,52.72,79.33, , , 
2020-01-24 10:15:00,98.48,52.59,78.19, , , 
2020-01-24 10:30:00,96.86,53.54,77.24, , , 
2020-01-24 10:45:00,95.93,55.51,77.48, , , 
2020-01-24 11:00:00,99.64,50.53,78.04, , , 
2020-01-24 11:15:00,102.88,47.85,79.34, , , 
2020-01-24 11:30:00,102.57,47.30,78.71, , , 
2020-01-24 11:45:00,103.19,47.65,79.50, , , 
2020-01-24 12:00:00,103.42,46.88,79.21, , , 
2020-01-24 12:15:00,102.96,46.24,78.37, , , 
2020-01-24 12:30:00,101.18,46.40,76.86, , , 
2020-01-24 12:45:00,102.34,45.72,77.47, , , 
2020-01-24 13:00:00,103.73,44.20,77.69, , , 
2020-01-24 13:15:00,106.28,41.89,78.35, , , 
2020-01-24 13:30:00,107.44,40.84,78.61, , , 
2020-01-24 13:45:00,107.59,40.55,78.52, , , 
2020-01-24 14:00:00,103.50,43.55,77.04, , , 
2020-01-24 14:15:00,105.82,41.89,77.93, , , 
2020-01-24 14:30:00,106.51,41.27,78.10, , , 
2020-01-24 14:45:00,105.82,41.79,77.86, , , 
2020-01-24 15:00:00,106.59,40.45,77.56, , , 
2020-01-24 15:15:00,109.45,38.97,78.96, , , 
2020-01-24 15:30:00,105.28,41.86,77.43, , , 
2020-01-24 15:45:00,104.89,41.27,76.65, , , 
2020-01-24 16:00:00,98.95,45.79,74.44, , , 
2020-01-24 16:15:00,98.40,46.27,74.26, , , 
2020-01-24 16:30:00,92.92,51.70,72.57, , , 
2020-01-24 16:45:00,88.98,56.26,71.43, , , 
2020-01-24 17:00:00,86.82,59.65,71.14, , , 
2020-01-24 17:15:00,84.97,62.23,70.64, , , 
2020-01-24 17:30:00,83.50,64.06,70.11, , , 
2020-01-24 17:45:00,82.27,66.63,70.10, , , 
2020-01-24 18:00:00,81.57,68.05,70.05, , , 
2020-01-24 18:15:00,80.49,69.96,69.83, , , 
2020-01-24 18:30:00,79.33,72.83,69.90, , , 
2020-01-24 18:45:00,78.48,74.45,69.73, , , 
2020-01-24 19:00:00,77.86,74.98,69.34, , , 
2020-01-24 19:15:00,77.56,75.47,69.23, , , 
2020-01-24 19:30:00,77.25,76.29,69.25, , , 
2020-01-24 19:45:00,76.94,75.68,68.72, , , 
2020-01-24 20:00:00,76.55,76.58,68.69, , , 
2020-01-24 20:15:00,76.24,76.55,68.38, , , 
2020-01-24 20:30:00,75.93,76.96,68.23, , , 
2020-01-24 20:45:00,75.93,76.67,68.12, , , 
2020-01-24 21:00:00,75.93,76.49,68.06, , , 
2020-01-24 21:15:00,76.09,77.05,68.42, , , 
2020-01-24 21:30:00,75.93,77.02,68.26, , , 
2020-01-24 21:45:00,75.47,77.10,67.84, , , 
2020-01-24 22:00:00,75.39,76.90,67.69, , , 
2020-01-24 22:15:00,75.86,75.74,67.69, , , 
2020-01-24 22:30:00,75.78,76.15,67.77, , , 
2020-01-24 22:45:00,75.86,76.20,67.87, , , 
2020-01-24 23:00:00,75.78,76.15,67.77, , , 
2020-01-24 23:15:00,75.62,76.52,67.77, , , 
2020-01-24 23:30:00,75.24,76.55,67.41, , , 
2020-01-24 23:45:00,74.93,76.96,67.26, , , 
2020-01-25 00:00:00,74.78,77.02,67.13, , , 
2020-01-25 00:15:00,74.54,77.92,67.24, , , 
2020-01-25 00:30:00,74.62,77.80,67.28, , , 
2020-01-25 00:45:00,74.54,78.32,67.40, , , 
2020-01-25 01:00:00,74.47,79.27,67.67, , , 
2020-01-25 01:15:00,74.31,80.45,67.95, , , 
2020-01-25 01:30:00,74.47,82.02,68.66, , , 
2020-01-25 01:45:00,74.70,81.48,68.70, , , 
2020-01-25 02:00:00,74.93,82.05,69.13, , , 
2020-01-25 02:15:00,74.85,79.33,68.07, , , 
2020-01-25 02:30:00,74.85,80.19,68.38, , , 
2020-01-25 02:45:00,74.47,80.65,68.17, , , 
2020-01-25 03:00:00,74.31,83.24,68.94, , , 
2020-01-25 03:15:00,74.23,83.33,68.90, , , 
2020-01-25 03:30:00,74.31,83.33,68.97, , , 
2020-01-25 03:45:00,74.62,82.79,69.09, , , 
2020-01-25 04:00:00,74.62,82.81,69.10, , , 
2020-01-25 04:15:00,74.47,83.24,69.10, , , 
2020-01-25 04:30:00,74.08,83.33,68.75, , , 
2020-01-25 04:45:00,73.93,83.30,68.59, , , 
2020-01-25 05:00:00,73.77,84.06,68.70, , , 
2020-01-25 05:15:00,73.69,84.96,68.94, , , 
2020-01-25 05:30:00,73.62,83.61,68.39, , , 
2020-01-25 05:45:00,73.54,84.46,68.61, , , 
2020-01-25 06:00:00,73.54,84.48,68.62, , , 
2020-01-25 06:15:00,73.46,83.58,68.23, , , 
2020-01-25 06:30:00,73.39,84.12,68.34, , , 
2020-01-25 06:45:00,73.23,84.88,68.45, , , 
2020-01-25 07:00:00,73.15,84.88,68.38, , , 
2020-01-25 07:15:00,73.31,84.46,68.38, , , 
2020-01-25 07:30:00,73.69,85.52,69.13, , , 
2020-01-25 07:45:00,75.32,84.34,70.31, , , 
2020-01-25 08:00:00,77.09,82.22,71.30, , , 
2020-01-25 08:15:00,78.71,80.05,72.09, , , 
2020-01-25 08:30:00,81.65,75.45,73.18, , , 
2020-01-25 08:45:00,85.05,69.54,74.01, , , 
2020-01-25 09:00:00,87.67,64.70,74.35, , , 
2020-01-25 09:15:00,87.98,65.46,74.99, , , 
2020-01-25 09:30:00,92.00,58.29,75.29, , , 
2020-01-25 09:45:00,92.61,57.04,75.22, , , 
2020-01-25 10:00:00,93.08,57.07,75.66, , , 
2020-01-25 10:15:00,96.94,53.00,77.01, , , 
2020-01-25 10:30:00,98.95,51.35,77.90, , , 
2020-01-25 10:45:00,100.10,50.37,78.37, , , 
2020-01-25 11:00:00,99.49,50.27,77.75, , , 
2020-01-25 11:15:00,102.03,46.72,77.84, , , 
2020-01-25 11:30:00,103.50,44.72,77.84, , , 
2020-01-25 11:45:00,102.73,45.21,77.47, , , 
2020-01-25 12:00:00,105.12,44.30,79.01, , , 
2020-01-25 12:15:00,105.82,42.05,78.05, , , 
2020-01-25 12:30:00,107.90,39.43,77.95, , , 
2020-01-25 12:45:00,109.45,38.21,78.36, , , 
2020-01-25 13:00:00,110.14,37.42,78.33, , , 
2020-01-25 13:15:00,110.91,36.26,78.05, , , 
2020-01-25 13:30:00,108.60,37.06,76.68, , , 
2020-01-25 13:45:00,106.20,38.25,75.52, , , 
2020-01-25 14:00:00,105.51,39.60,75.95, , , 
2020-01-25 14:15:00,100.88,42.38,73.86, , , 
2020-01-25 14:30:00,101.73,43.23,75.22, , , 
2020-01-25 14:45:00,102.57,43.29,76.02, , , 
2020-01-25 15:00:00,102.57,43.06,75.87, , , 
2020-01-25 15:15:00,102.96,42.54,75.84, , , 
2020-01-25 15:30:00,101.42,43.49,75.12, , , 
2020-01-25 15:45:00,100.49,44.20,74.77, , , 
2020-01-25 16:00:00,98.40,46.46,74.39, , , 
2020-01-25 16:15:00,98.25,46.46,74.25, , , 
2020-01-25 16:30:00,94.78,49.92,73.23, , , 
2020-01-25 16:45:00,91.69,53.13,72.23, , , 
2020-01-25 17:00:00,89.91,55.07,71.66, , , 
2020-01-25 17:15:00,87.83,57.91,71.20, , , 
2020-01-25 17:30:00,86.44,60.36,71.12, , , 
2020-01-25 17:45:00,84.89,62.47,70.69, , , 
2020-01-25 18:00:00,83.66,64.58,70.49, , , 
2020-01-25 18:15:00,82.65,66.18,70.26, , , 
2020-01-25 18:30:00,82.19,66.87,70.13, , , 
2020-01-25 18:45:00,81.26,69.09,70.20, , , 
2020-01-25 19:00:00,80.80,70.47,70.34, , , 
2020-01-25 19:15:00,80.26,70.94,70.02, , , 
2020-01-25 19:30:00,80.10,71.80,70.22, , , 
2020-01-25 19:45:00,79.72,73.16,70.40, , , 
2020-01-25 20:00:00,79.49,73.31,70.24, , , 
2020-01-25 20:15:00,79.25,74.04,70.31, , , 
2020-01-25 20:30:00,79.02,74.63,70.32, , , 
2020-01-25 20:45:00,79.02,75.09,70.50, , , 
2020-01-25 21:00:00,78.79,75.94,70.61, , , 
2020-01-25 21:15:00,78.56,76.44,70.58, , , 
2020-01-25 21:30:00,78.48,76.32,70.46, , , 
2020-01-25 21:45:00,78.33,76.96,70.55, , , 
2020-01-25 22:00:00,78.33,77.31,70.69, , , 
2020-01-25 22:15:00,78.25,77.68,70.75, , , 
2020-01-25 22:30:00,78.25,77.80,70.80, , , 
2020-01-25 22:45:00,77.94,78.12,70.62, , , 
2020-01-25 23:00:00,77.63,78.20,70.35, , , 
2020-01-25 23:15:00,77.56,78.55,70.41, , , 
2020-01-25 23:30:00,77.48,79.04,70.51, , , 
2020-01-25 23:45:00,77.25,79.07,70.30, , , 
2020-01-26 00:00:00,77.01,79.87,70.37, , , 
2020-01-26 00:15:00,76.71,80.73,70.39, , , 
2020-01-26 00:30:00,76.47,81.16,70.32, , , 
2020-01-26 00:45:00,76.40,81.65,70.42, , , 
2020-01-26 01:00:00,76.63,81.79,70.69, , , 
2020-01-26 01:15:00,76.71,79.36,69.88, , , 
2020-01-26 01:30:00,76.78,79.44,69.99, , , 
2020-01-26 01:45:00,76.71,79.07,69.77, , , 
2020-01-26 02:00:00,76.71,78.09,69.41, , , 
2020-01-26 02:15:00,77.09,78.67,70.00, , , 
2020-01-26 02:30:00,77.25,80.99,71.01, , , 
2020-01-26 02:45:00,77.09,80.85,70.80, , , 
2020-01-26 03:00:00,76.94,81.33,70.83, , , 
2020-01-26 03:15:00,76.55,82.16,70.75, , , 
2020-01-26 03:30:00,76.01,83.41,70.67, , , 
2020-01-26 03:45:00,75.55,83.83,70.36, , , 
2020-01-26 04:00:00,74.93,85.55,70.35, , , 
2020-01-26 04:15:00,74.54,85.92,70.10, , , 
2020-01-26 04:30:00,74.16,85.47,69.57, , , 
2020-01-26 04:45:00,73.93,86.87,69.82, , , 
2020-01-26 05:00:00,73.69,88.07,69.99, , , 
2020-01-26 05:15:00,73.62,88.59,70.09, , , 
2020-01-26 05:30:00,73.39,88.45,69.81, , , 
2020-01-26 05:45:00,73.15,88.87,69.72, , , 
2020-01-26 06:00:00,73.08,89.42,69.83, , , 
2020-01-26 06:15:00,72.92,89.73,69.78, , , 
2020-01-26 06:30:00,72.92,89.28,69.63, , , 
2020-01-26 06:45:00,72.69,88.37,69.10, , , 
2020-01-26 07:00:00,72.61,88.37,69.02, , , 
2020-01-26 07:15:00,72.46,88.90,69.05, , , 
2020-01-26 07:30:00,72.61,89.34,69.34, , , 
2020-01-26 07:45:00,73.00,89.73,69.85, , , 
2020-01-26 08:00:00,73.39,89.45,70.14, , , 
2020-01-26 08:15:00,73.46,88.48,69.90, , , 
2020-01-26 08:30:00,73.62,88.59,70.09, , , 
2020-01-26 08:45:00,74.70,87.43,70.76, , , 
2020-01-26 09:00:00,75.93,86.11,71.53, , , 
2020-01-26 09:15:00,77.40,83.69,72.13, , , 
2020-01-26 09:30:00,79.25,79.85,72.54, , , 
2020-01-26 09:45:00,79.49,78.93,72.42, , , 
2020-01-26 10:00:00,80.88,78.58,73.64, , , 
2020-01-26 10:15:00,83.96,72.78,74.33, , , 
2020-01-26 10:30:00,87.44,65.43,74.47, , , 
2020-01-26 10:45:00,86.59,65.82,73.84, , , 
